date,macro_regime,active_trigger,SPY_return,CASH_return,final_state,CURRENT_FINAL_return,CURRENT_FINAL_NAV,CURRENT_FINAL_drawdown,SPY_CASH_TRIGGER_LOCK_return,SPY_CASH_TRIGGER_LOCK_NAV,SPY_CASH_TRIGGER_LOCK_drawdown,REGIME_NORMAL_CASH_STRESS_return,REGIME_NORMAL_CASH_STRESS_NAV,REGIME_NORMAL_CASH_STRESS_drawdown,FINAL_WITH_CREDIT_STRESS_CASH_return,FINAL_WITH_CREDIT_STRESS_CASH_NAV,FINAL_WITH_CREDIT_STRESS_CASH_drawdown,weights_CURRENT_FINAL,weights_CASH_STRESS_variant
2008-03-20,STEEP_HIGH_RATE,CREDIT,0.0185224657707192,2.4527519346673188e-05,STRESS,-0.0085769696236677,1.814435637872028,-0.0259421458185328,2.4527519346673188e-05,1.1162901847037572,-0.07286627046161676,2.4527519346673188e-05,1.6674674694943317,0.0,2.4527519346673188e-05,1.7040287695507783,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-24,STEEP_HIGH_RATE,CREDIT,0.0199878861783708,4.851296093222324e-05,STRESS,-0.0116973603743745,1.793211530339731,-0.0373360515643834,4.851296093222324e-05,1.1163443392458767,-0.07282129245921676,4.851296093222324e-05,1.667548363278535,0.0,4.851296093222324e-05,1.7041114370319028,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-25,STEEP_HIGH_RATE,CREDIT,0.0009650295360275,5.008074350687508e-05,STRESS,0.0112214514492841,1.8133339664657344,-0.0265335648050369,5.008074350687508e-05,1.116400246600396,-0.0727748586601793,5.008074350687508e-05,1.6676318753404018,0.0,5.008074350687508e-05,1.704196780199688,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-26,STEEP_HIGH_RATE,CREDIT,-0.0122355211685553,5.008074350687508e-05,STRESS,0.0039984054310349,1.8205844108455311,-0.0226412513236232,5.008074350687508e-05,1.116456156754797,-0.07272842253570266,5.008074350687508e-05,1.6677153915846146,0.0,5.008074350687508e-05,1.7042821276415225,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-27,STEEP_HIGH_RATE,CREDIT,-0.003153358799219,5.0472592777017766e-05,STRESS,-0.0020073199065442,1.8169299155160967,-0.0246031229956765,5.0472592777017766e-05,1.1165125071917503,-0.07268162073497964,5.0472592777017766e-05,1.667799565504442,0.0,5.0472592777017766e-05,1.7043681471793282,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-28,STEEP_HIGH_RATE,CREDIT,-0.0095646234396405,5.164790941170061e-05,STRESS,-0.0023073564086209,1.8127376106315156,-0.0268537112307813,5.164790941170061e-05,1.1165701727285788,-0.07263372667933143,5.164790941170061e-05,1.667885703865318,0.0,5.164790941170061e-05,1.7044561742309978,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-03-31,STEEP_HIGH_RATE,CREDIT,0.0034979998725972,5.360600034065577e-05,STRESS,-0.0035761773210349,1.806254939499388,-0.0303338549187272,5.360600034065577e-05,1.1166300275896386,-0.07258401428256789,5.360600034065577e-05,1.6679751125469278,0.0,5.360600034065577e-05,1.7045475433092543,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-04-01,STEEP_HIGH_RATE,CREDIT,0.0351591088496274,5.438896734411003e-05,STRESS,-0.017900668603134,1.7739217684146351,-0.0476915272375055,5.438896734411003e-05,1.1166907599437446,-0.07253357308480635,5.438896734411003e-05,1.6680658319908548,0.0,5.438896734411003e-05,1.7046402518899237,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-04-02,STEEP_HIGH_RATE,CREDIT,0.0006588362738162,5.478039315431893e-05,STRESS,0.0060057080685254,1.784575424692136,-0.0419722405589108,5.478039315431893e-05,1.116751932702606,-0.07248276610930249,5.478039315431893e-05,1.6681572092929384,0.0,5.478039315431893e-05,1.7047336327531089,0.0,GOLD:30%; IEF:70%,CASH:100%
2008-04-03,STEEP_HIGH_RATE,CREDIT,0.0024873242354646,5.438896734411003e-05,STRESS,0.0005040938664263,1.7854750182178982,-0.0414893046415104,5.438896734411003e-05,1.1168126716870053,-0.07243231940475736,5.438896734411003e-05,1.6682479386409195,0.0,5.438896734411003e-05,1.704826351454991,0.0,GOLD:30%; IEF:70%,CASH:100%
