date,spy_price,SPY_return,CASH_return,macro_regime_confirmed,final_regime_confirmed,VIX_LEVEL,VIX_ZSCORE_120D,CMDTY_RET60,WBAA,WAAA,CREDIT_SPREAD,D_CREDIT_15D,D_CREDIT_20D,D_CREDIT_60D,CREDIT_LEVEL_Z_252D,CREDIT_LEVEL_Z_504D,D_CREDIT_15D_Z_252D,D_CREDIT_20D_Z_252D,D_CREDIT_60D_Z_252D,CREDIT_PERCENTILE_252D,CREDIT_PERCENTILE_504D,CREDIT_SPREAD_MA20,CREDIT_SPREAD_MA60,CREDIT_ABOVE_MA20,CREDIT_ABOVE_MA60,SPY_MA20,SPY_MA50,SPY_MA100,SPY_DD
2014-03-26,150.90855407714844,-0.0071922260595171,1.98363308512306e-06,STEEP,STEEP_LOW_RATE,14.93,0.2197352212423403,0.0050781250000004,5.11,4.42,0.6900000000000004,8.881784197001252e-16,0.040000000000000924,-0.09999999999999964,-1.2499504371222776,-1.2622992538461562,0.22691529769510888,0.8336276486432097,-0.4734028531755088,0.15476190476190477,0.07738095238095238,0.688,0.6939999999999998,True,False,151.73020782470704,149.08678680419922,147.48229415893556,-0.0131393913220226
2014-03-27,150.59039306640625,-0.0021083033542256,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,14.62,0.0739819543082398,0.0225125748081824,5.11,4.42,0.6900000000000004,8.881784197001252e-16,0.040000000000000924,-0.09999999999999964,-1.2398354119111,-1.2571003484253866,0.2255965403651364,0.8291197982168577,-0.4705346895601531,0.15674603174603174,0.07837301587301587,0.69,0.6923333333333332,True,False,151.7129333496094,149.1148046875,147.56802032470702,-0.0152199928534515
2014-03-28,151.33274841308594,0.0049296328375498,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,14.41,-0.0254621094750403,0.0263802425227963,5.0,4.33,0.6699999999999999,-0.020000000000000462,-0.019999999999999574,-0.1200000000000001,-1.4330479821640842,-1.3333656483195793,-0.10207105716808902,-0.01792691455603393,-0.6930505503989497,0.08928571428571429,0.044642857142857144,0.689,0.6903333333333332,False,False,151.71368942260742,149.1415869140625,147.65777709960938,-0.0103653889924594
2014-03-31,152.57286071777344,0.0081946063736477,1.98363308512306e-06,STEEP,STEEP_LOW_RATE,13.88,-0.2872986503087394,0.0450885668276979,5.0,4.33,0.6699999999999999,-0.020000000000000462,-0.019999999999999574,-0.1200000000000001,-1.4207640990424182,-1.3277531022494733,-0.10141961038764516,-0.017926914556033978,-0.6888628507878557,0.09126984126984126,0.04563492063492063,0.688,0.6883333333333331,False,False,151.82965545654298,149.1970706176758,147.75492599487305,-0.0022557229015146
2014-04-01,153.58453369140625,0.0066307531291831,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,13.1,-0.7054141550189581,0.0406173842404558,5.0,4.33,0.6699999999999999,-0.020000000000000462,-0.019999999999999574,-0.1299999999999999,-1.408665326842068,-1.322178095924456,-0.10076822324642558,-0.017926914556034027,-0.7970453592434759,0.09325396825396826,0.04662698412698413,0.687,0.6861666666666665,False,False,151.8906105041504,149.28545837402345,147.86671615600585,0.0
2014-04-02,154.09854125976562,0.0033467404302061,7.935717540874521e-07,STEEP,STEEP_LOW_RATE,13.09,-0.7056842114369272,0.0351562088665891,5.0,4.33,0.6699999999999999,-0.020000000000000462,-0.019999999999999574,-0.1299999999999999,-1.3967464703966308,-1.3166401186674075,-0.10011689491105503,-0.017926914556034127,-0.7914338973566256,0.09523809523809523,0.047619047619047616,0.686,0.6839999999999998,False,False,151.97036209106446,149.37535461425782,147.97637573242187,0.0
2014-04-03,153.89453125,-0.0013238931926145,7.935717540874521e-07,STEEP,STEEP_LOW_RATE,13.37,-0.5299973089661034,0.046379170056958,5.0,4.33,0.6699999999999999,-0.020000000000000462,-0.019999999999999574,-0.1299999999999999,-1.3850025449350334,-1.3111386692685372,-0.09946562454844436,-0.017926914556034224,-0.7858517425483031,0.09722222222222222,0.04861111111111111,0.685,0.6818333333333332,False,False,152.02244720458984,149.4592205810547,148.1020913696289,-0.0013238931926145
2014-04-04,152.07521057128906,-0.0118218669886032,1.190298363207276e-06,STEEP,STEEP_LOW_RATE,13.96,-0.1752226934630198,0.0561475409836078,5.02,4.31,0.71,0.020000000000000462,0.019999999999999574,-0.08999999999999986,-0.9688403056805268,-1.143252221033284,0.5513365475194613,0.5423383829274199,-0.333073491797143,0.20634920634920634,0.10317460317460317,0.686,0.6803333333333332,True,True,151.98031768798828,149.5312301635742,148.19054702758788,-0.0131301092919874
2014-04-07,150.39454650878906,-0.0110515320425096,1.190298363207276e-06,STEEP,STEEP_LOW_RATE,15.57,0.7778062990389161,0.0607934902280329,5.02,4.31,0.71,0.020000000000000462,0.019999999999999574,-0.08999999999999986,-0.9613049205538655,-1.1386843347218478,0.5478352833745204,0.5383185499826706,-0.3316574872932437,0.20833333333333334,0.10416666666666667,0.687,0.6788333333333333,True,True,151.85821685791015,149.63298461914061,148.2619549560547,-0.024036533510935
2014-04-08,151.0146026611328,0.004122863273553,1.190298363207276e-06,STEEP,STEEP_LOW_RATE,14.89,0.4062705212026743,0.0664479081214122,5.02,4.31,0.71,0.020000000000000462,0.019999999999999574,-0.040000000000000036,-0.9538254243876131,-1.134139761654867,0.5443430961598852,0.5343084422940808,0.23137459784639303,0.21031746031746032,0.10515873015873016,0.688,0.6781666666666665,True,True,151.80489044189454,149.76143615722657,148.34247131347655,-0.0200127695786177
2014-04-09,152.63818359375,0.010751151901915,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,13.82,-0.2397707583471668,0.0738916256157651,5.02,4.31,0.71,0.020000000000000462,0.019999999999999574,-0.040000000000000036,-0.946400551971048,-1.1296182199070228,0.5408598528390757,0.5303078648964895,0.23090893377290783,0.2123015873015873,0.10615079365079365,0.689,0.6774999999999999,True,True,151.83071212768556,149.90513946533204,148.42775131225585,-0.0094767780024204
2014-04-10,149.4318389892578,-0.0210061763642703,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,15.89,1.0032081885285975,0.0704986261718036,5.02,4.31,0.71,0.020000000000000462,0.019999999999999574,-0.040000000000000036,-0.9390290661257924,-1.1251194317655093,0.5373854215902694,0.5263166243353475,0.23044339056017843,0.21428571428571427,0.10714285714285714,0.69,0.6768333333333332,True,True,151.78150329589843,150.0126580810547,148.47377792358398,-0.0302838834966069
2014-04-11,148.0856170654297,-0.0090089363346783,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,17.03,1.657923228394535,0.0626016260162618,4.92,4.24,0.6799999999999997,-0.010000000000000675,-0.009999999999999787,-0.07000000000000028,-1.2342216757983338,-1.2424099694450528,0.04479959934018927,0.1002949389352043,-0.10738862290791483,0.11904761904761904,0.05952380952380952,0.6895,0.6756666666666665,False,True,151.68610229492188,150.06270965576172,148.5000405883789,-0.0390199942528974
2014-04-14,149.2523651123047,0.0078788748697957,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,16.11,1.0875516500969344,0.0744696253693044,4.92,4.24,0.6799999999999997,-0.010000000000000675,-0.009999999999999787,-0.07000000000000028,-1.224067270804972,-1.2373526289976733,0.042233777520014316,0.0986327196781241,-0.10693873055410841,0.12103174603174603,0.060515873015873016,0.689,0.6744999999999999,False,True,151.58121337890626,150.15315521240234,148.54306076049804,-0.0314485530352405
2014-04-15,150.2803192138672,0.0068873555255826,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,15.61,0.7761411980655689,0.0722927186547275,4.92,4.24,0.6799999999999997,-0.010000000000000675,-0.009999999999999787,-0.03000000000000025,-1.2140300227768852,-1.2323253118463804,0.039664443422437384,0.09697014862150645,0.34266039702531864,0.12301587301587301,0.061507936507936505,0.6885,0.6739999999999998,False,True,151.47370834350585,150.32930328369142,148.59951141357422,-0.0247777948751767
2014-04-16,151.8549346923828,0.0104778555618767,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,14.18,-0.0823173087442976,0.0714285714285731,4.92,4.24,0.6799999999999997,-0.010000000000000675,-0.009999999999999787,-0.03000000000000025,-1.2041069187220292,-1.2273276380497,0.037091533137987936,0.09530721137847606,0.34123890173935423,0.125,0.0625,0.688,0.6734999999999999,False,True,151.4855484008789,150.51712371826173,148.67623168945312,-0.0145595574691439
2014-04-17,152.06704711914062,0.0013968095747924,1.190298363207276e-06,STEEP,STEEP_LOW_RATE,13.36,-0.5740151260098755,0.0613718411552361,4.92,4.24,0.6799999999999997,-0.010000000000000675,-0.009999999999999787,-0.03000000000000025,-1.1942950431165598,-1.2223592341114904,0.034514982243906527,0.09364389353606194,0.3398187006488888,0.12698412698412698,0.06349206349206349,0.6875,0.6729999999999998,False,True,151.4637252807617,150.71276092529297,148.74343994140625,-0.013183084823629
2014-04-21,152.5973663330078,0.0034874039044876,1.5869854708139286e-06,STEEP,STEEP_LOW_RATE,13.25,-0.6410152726112904,0.0594836858422629,4.92,4.24,0.6799999999999997,0.009999999999999787,-0.010000000000000675,-0.03000000000000025,-1.184669333018096,-1.2174197328420373,0.35852554579106466,0.09144007695397174,0.3379612666820243,0.12896825396825398,0.06448412698412699,0.687,0.6724999999999998,False,True,151.49799118041992,150.8814776611328,148.80867980957032,-0.0097416556606286
2014-04-22,153.29078674316406,0.004544117810284,1.190298363207276e-06,STEEP,STEEP_LOW_RATE,13.19,-0.6760911384098294,0.0519584332533988,4.92,4.24,0.6799999999999997,0.009999999999999787,-0.010000000000000675,0.009999999999999787,-1.1751484287606648,-1.2125087732229336,0.35431766868784653,0.08870098086970805,0.7840541578896626,0.13095238095238096,0.06547619047619048,0.6864999999999999,0.6726666666666664,False,True,151.59833831787108,151.0283236694336,148.88230895996094,-0.0052418050813337
