date,strategy_return,spy_return,strategy_nav,spy_nav,strategy_drawdown,spy_drawdown
2025-10-31,-0.0007685503207088915,0.0032800997320787673,1.1577317789045063,1.1629984571432934,-0.03307923028242532,-0.0077541192139796156
2025-11-03,0.004407824505554333,0.0018767772528909266,1.1628348574104206,1.1651811461928072,-0.02881721321873476,-0.0058918947156456625
2025-11-04,-0.010997614684673411,-0.011853539942447533,1.1500464477067136,1.151369624936224,-0.03949790729614244,-0.01767559484874459
2025-11-05,0.0014517001498460425,0.003465389196996238,1.1517159703071793,1.1553595687962275,-0.03810354626423684,-0.014271458467187692
2025-11-06,-0.0014087144181248244,-0.010729333212666003,1.1500935314142229,1.1429633310021707,-0.03945858366735766,-0.024847668446528526
2025-11-07,0.0028712372320603033,0.0009845075813768034,1.1533957227819711,1.144088587066778,-0.03670064138984741,-0.0238876235831168
2025-11-10,0.01790882304824032,0.015604343307994428,1.1740516826858707,1.1619413381541264,-0.019449083634014763,-0.008656030954325433
2025-11-11,0.008322564922638402,0.0022892399865568347,1.1838228040375567,1.164601300727462,-0.011288384972606313,-0.006386606699954278
2025-11-12,-0.0032703570575356965,0.0005564884786124491,1.1799512807755008,1.165249387933494,-0.014521824980678555,-0.005833672294387693
2025-11-13,-0.004276967493739404,-0.016594019980226582,1.1749046675034278,1.1459132163081789,-0.01873668310102594,-0.022330888200003063
2025-11-14,-0.00440250034928623,-0.00016376876033719068,1.169732149294366,1.14572555152129,-0.0230566951964154,-0.02249099985846248
2025-11-17,-0.004580515509811154,-0.009316433429244597,1.1643741730421984,1.1350514756923573,-0.027531599156274345,-0.0315978973847687
2025-11-18,0.0067870248758566025,-0.00839755277010068,1.1722768095194407,1.12551982102845,-0.020931431928763566,-0.039730105144156536
2025-11-19,-0.002932798555099759,0.00386320014283692,1.168838757786305,1.129867929361813,-0.023802842810546454,-0.03602039034918747
2025-11-20,-9.613811033751447e-05,-0.015242245459799575,1.1687263878368424,1.1126462050453247,-0.023896692560555488,-0.05071360417772697
2025-11-21,0.00045997340164737185,0.009961222976632822,1.1692639708890507,1.1237295219878856,-0.023447711001873373,-0.04125755072025716
2025-11-24,0.0031980759628081673,0.014718507062180475,1.1730033658885284,1.140269142893245,-0.020324622600003228,-0.02714629320972095
2025-11-25,-0.00018342284794358962,0.009405991442055894,1.1727882102705096,1.1509945046929393,-0.020504317447786247,-0.017995639569279187
2025-11-26,0.011227278519535717,0.006903483450626968,1.1859554301516444,1.1589403762078496,-0.009507246611089815,-0.0112163887186022
2025-11-28,0.015057930125644912,0.005458406338614941,1.203813464150997,1.1652663437034194,0.0,-0.0058192059872651525
2025-12-01,0.0015812378078917549,-0.004565505423429594,1.2057169795141616,1.1599463138915014,0.0,-0.01035814379419997
2025-12-02,-0.00649952139459541,0.001852299674079072,1.1978803962099822,1.1620948820706718,-0.006499521394595531,-0.008525030506495002
2025-12-03,0.0018508287108777639,0.0034627677932603795,1.2000974676394853,1.166118946801019,-0.004660722184521737,-0.0050917829143090065
2025-12-04,0.004324790471152922,0.0007310561539983773,1.2052876377319874,1.166971445233372,-0.00035608836026101987,-0.004364449139544924
2025-12-05,0.004342818571185467,0.0018995368427094927,1.2105219832687504,1.1691881504879826,0.0,-0.00247320272877416
2025-12-08,-0.01040744287456758,-0.0030042775146746914,1.1979235448794725,1.1656755848170475,-0.01040744287456763,-0.005470050056101572
2025-12-09,-0.002475338728020399,-0.0008630551776172002,1.1949582783356247,1.1646695424681492,-0.012857019656181135,-0.006328384278695975
2025-12-10,0.0037570651418729582,0.006632177546088913,1.199447814429152,1.17239383765632,-0.009148259174686757,0.0
2025-12-11,0.002286361169559987,0.002326948130527251,1.2021901853369765,1.175121937305096,-0.00688281422967274,0.0
2025-12-12,-0.0029953070342880477,-0.01075196892753394,1.1985892566182845,1.1624870627491282,-0.009857505122083055,-0.01075196892753394
2025-12-15,-0.0032511654887403263,-0.0015108877827512135,1.1946924445919922,1.1607306752484141,-0.013076622230365431,-0.012246611691792086
2025-12-16,-0.010752409374978317,-0.00273229759527871,1.1818466223505455,1.1575592136156667,-0.02368842640988089,-0.014945447899394892
2025-12-17,0.008536987781284044,-0.011003620102041367,1.1919360325249038,1.1448218717834222,-0.015353666435416025,-0.025784613970496473
2025-12-18,-0.0011521603343570505,0.0075513325776148665,1.1905627311071376,1.1534668024793864,-0.01648813688431927,-0.01842798958835823
2025-12-19,0.003109058133675326,0.009063445479451815,1.194264259849937,1.163921185956016,-0.013430341326733375,-0.009531565187836488
2025-12-22,0.01747869380088093,0.006229892278320159,1.2151384391651896,1.1711722895649765,0.0,-0.003361053533880276
2025-12-23,0.011715665719997072,0.004570454818432879,1.2293745949219679,1.1765250795990339,0.0,0.0
2025-12-24,-0.0029804842564793415,0.0035176203055324873,1.2257104632964873,1.1806636481089996,-0.0029804842564793432,0.0
2025-12-26,0.0018051187420029054,-0.00010141503224314619,1.2279230162260528,1.1805439110670584,-0.0011807456424680618,-0.00010141503224314619
2025-12-29,-0.01639683921550487,-0.003563628207054803,1.2077889599599765,1.176336891485913,-0.017558224361518993,-0.003664681833828398
2025-12-30,0.004226844398464814,-0.0012211007345822589,1.2128940959599108,1.1749004656436033,-0.013405595845343732,-0.004881307622731423
2025-12-31,-0.01023238316310627,-0.007408967373390696,1.2004832988337797,1.1661956664266684,-0.023500807815230673,-0.012254109547205738
2026-01-02,0.0018046741689329263,0.0018330397334518356,1.2026497800334202,1.1683333494202077,-0.021738544947111138,-0.010443532083452056
2026-01-05,0.02062942742272353,0.006660113816063129,1.2274597563855738,1.1761145825024486,-0.001557571259649837,-0.0038529733797063592
2026-01-06,0.001968368656004221,0.005947183373089304,1.2298758496965496,1.183109151592355,0.0,0.0
2026-01-07,-0.009161817342909231,-0.0032233567922274053,1.2186079518071746,1.1792955686726234,-0.009161817342909107,-0.0032233567922274053
2026-01-08,0.008713226206637878,-0.00010153268198576093,1.2292259585484782,1.1791758316306822,-0.0005284201232439445,-0.003324562198153025
2026-01-09,0.007099067844344551,0.006613342394092614,1.2379523170242432,1.1869741251480947,0.0,0.0
2026-01-12,0.013855360418228966,0.0015704538117717881,1.2551045925571958,1.188838213187408,0.0,0.0
2026-01-13,0.005958474951459549,-0.0019994751058702853,1.2625831018334097,1.1864611607752324,0.0,-0.0019994751058702853
2026-01-14,0.007216891245711195,-0.0049152373416185835,1.271695026768014,1.18062942257341,0.0,-0.006904884552784818
2026-01-15,-0.013625282361756568,0.0027232143965294497,1.2543678229502584,1.1838445296139282,-0.01362528236175653,-0.004200473637275826
2026-01-16,-0.00238111301313195,-0.0008378739908954103,1.2513810314037777,1.182852617073301,-0.015973952037749206,-0.005034828160561111
2026-01-20,0.02224838970372962,-0.020356785723545046,1.2792222442583039,1.1587735398050052,0.0,-0.02528912096608682
2026-01-21,0.010027925471798123,0.011541079202094462,1.2920501895855925,1.172147037005186,0.0,-0.014039905512013284
2026-01-22,0.004615272479794991,0.005223230019727687,1.2980133532681009,1.1782694305964063,0.0,-0.008890009148230238
2026-01-23,0.01746570876705872,0.0003627802397405677,1.3206840764720347,1.178696883462917,0.0,-0.008530454028139789
2026-01-26,0.0071677211098029525,0.005078147060609828,1.3301503716063439,1.184682479577024,0.0,-0.0034956258675786778
2026-01-27,0.017326228436881537,0.003984264729684606,1.3531968608001983,1.189402568196278,0.0,0.0
2026-01-28,0.020962068711970493,-0.00010066990364987483,1.3815626663771148,1.1892828311543369,0.0,-0.00010066990364987483
2026-01-29,0.012524452561653614,-0.0019843824489698125,1.3988659824531067,1.186922839177333,0.0,-0.0020848525850297728
2026-01-30,-0.04814157255316821,-0.0029825802604032114,1.3315223742666815,1.183382746546581,-0.0481415725531682,-0.005061214605267095
2026-02-02,-0.04184972904921173,0.004971362130935519,1.275798523680658,1.1892657707191652,-0.08797658983502676,-0.00011501360495658197
2026-02-03,0.035472886096293406,-0.00845539643070059,1.3210547793930012,1.179210057166272,-0.05562448728909164,-0.008569437550032366
2026-02-04,0.00548587024771543,-0.004843921678897134,1.3283019145028756,1.1734980560063908,-0.05044376576123977,-0.013371849544604908
2026-02-05,-0.019587206456821993,-0.012489211256201727,1.302284190666516,1.158841990876185,-0.06904291976363675,-0.02569405694695792
2026-02-06,0.016418282643012126,0.019184711840951385,1.323665460590405,1.1810740405403388,-0.05375820329180292,-0.007002278184559008
2026-02-09,0.011908310968528896,0.004821832103010459,1.3394280805134167,1.1867689812650486,-0.042490061725182104,-0.002214209891292951
2026-02-10,-0.007706537729878514,-0.002637160432080843,1.3291057274744813,1.1836392810656355,-0.04986914819123056,-0.004845531096660194
2026-02-11,0.00988019684029487,-0.00023105881441631837,1.3422375536834925,1.183365790776656,-0.04048166835132294,-0.005075470308406049
2026-02-12,-0.02347549319536517,-0.0154488742279012,1.3107278651254322,1.1650841215093466,-0.06300683441676957,-0.020445934233865204
2026-02-13,0.009919409137293783,0.0007044854938154099,1.323729511087263,1.1659049063720246,-0.05371241584850128,-0.019755852604125046
2026-02-17,-0.0183285356723531,0.0016134664707250224,1.2994674875227537,1.1677860548465095,-0.07105648159092692,-0.01817426153917745
2026-02-18,0.02535658183413151,0.005037758541617032,1.3324175412109176,1.1736690790190938,-0.04750164924710121,-0.013228060538867048
2026-02-19,0.007818725600665785,-0.0026374339404172664,1.3428353483511597,1.1705736043552706,-0.04005432600747749,-0.015830606343453235
2026-02-20,0.01061484336596099,0.007231864589122949,1.357089335240183,1.1790390341535695,-0.02986465303821495,-0.008713226555769782
2026-02-23,0.010310182277993213,-0.010211314710874664,1.3710811736540298,1.1669994955194216,-0.01986238077671476,-0.01883556776813644
2026-02-24,-0.006756147509980581,0.00726845293039502,1.361817946996666,1.1754817764223993,-0.026484335112268442,-0.011704020275481342
2026-02-25,0.002621752698624832,0.008438348943581309,1.3653882968742401,1.1854009018286722,-0.023932017790695537,-0.0033644339390274114
2026-02-26,0.001622720331434683,-0.005554476391621099,1.367603940223881,1.1788166205048585,-0.022348132431102008,-0.008900222661763046
2026-02-27,0.012839665580405191,-0.004801943258527341,1.3851635174628003,1.1731560099809852,-0.009795409397458599,-0.013659427556080295
2026-03-02,0.027189071978774355,0.0005685787823312971,1.4228248280414688,1.1738230415966249,0.0,-0.013098615234436117
2026-03-03,0.00016745602684765937,-0.00881433848279567,1.4230630886340727,1.1634765679890875,0.0,-0.021797498088899525
2026-03-04,0.0049538083311781705,0.007055308353084655,1.4301126704183404,1.171685253937839,0.0,-0.014895977806157923
2026-03-05,0.018192008983073917,-0.005575546846393831,1.4561292929653986,1.1651524679152798,0.0,-0.020388471430470734
2026-03-06,0.036113585211909105,-0.013107135070836495,1.5087153422664614,1.1498806571401958,0.0,-0.03322837205238005
2026-03-09,0.004736034402268697,0.008760025013039074,1.5158606700306658,1.1599536404587538,0.0,-0.024759428409662387
2026-03-10,-0.011028670289407922,-0.0016071269053671289,1.4991427424962167,1.158089447754194,-0.011028670289407905,-0.026326763771470696
2026-03-11,0.0015782792904381689,-0.0012551629285171284,1.5015088084401091,1.156635856811466,-0.009467797320888538,-0.027548882322074086
2026-03-12,0.00442026939997857,-0.015184948869363502,1.5081458818798554,1.1390724004653114,-0.005089378135692546,-0.04231550282196894
2026-03-13,-0.00024671728187678453,-0.005660109501006372,1.5077737962272044,1.1326251259491036,-0.0053348397800292435,-0.04773610194341282
2026-03-16,-0.0009799772764506076,0.010176866111483163,1.506296212168874,1.1441517002103894,-0.006309589034721896,-0.03804503975009188
2026-03-17,0.0009832527154558775,0.00263055486997521,1.50777728200977,1.1471614540373682,-0.0053325402398179955,-0.03551456444470957
2026-03-18,-0.004402348998800444,-0.013953645387120184,1.5011395202019002,1.1311543699059576,-0.009711413535432478,-0.04897265219349034
2026-03-19,-0.004801395574879995,-0.0024643404851918405,1.4939319555523254,1.1283668203971968,-0.014466180772337633,-0.051316307389214444
2026-03-20,-0.007233087391875335,-0.01433577587250423,1.4831262151603002,1.1121908065580124,-0.021594633014459963,-0.06491642418038235
2026-03-23,-0.011287999264377947,0.01050001924493782,1.466384687534591,1.1238688314309144,-0.03263887207725624,-0.0550980286386511
2026-03-24,0.0025141246420615285,-0.0033568497522664664,1.4700713614122634,1.1200961726225456,-0.030206805627773226,-0.058269922587131484
2026-03-25,0.004137169000021109,0.0055727589473859585,1.476153295076517,1.1263381985904606,-0.026194607287585048,-0.05302188787220652
2026-03-26,-0.0044293702012248755,-0.017858744158138706,1.4696148656588652,1.1062232128662948,-0.03050795187585742,-0.0699337277000539
2026-03-27,0.0089503141067639,-0.017051883523327982,1.4827683803224818,1.087360023489697,-0.021830693521136424,-0.08579310944428853
2026-03-30,0.007529652444844607,-0.0033434623831846144,1.4939331108825153,1.0837244761541804,-0.014465418611135816,-0.08884972579330974
2026-03-31,0.0042285465319397576,0.02906792569891481,1.5002502765574877,1.1152260987051255,-0.010298039774897183,-0.0623644773221238
2026-04-01,0.00010961371071484255,0.007534463782890022,1.500414724557302,1.123628729355553,-0.010189554870535189,-0.05529989643495625
2026-04-02,0.00685548306912605,0.0009004744280911581,1.5107007922981721,1.124640528293006,-0.0034039261223060002,-0.054449218149480894
2026-04-06,-0.0013091694395828061,0.004726797348638012,1.5087230289885418,1.1299564761603123,-0.004708639245834867,-0.04997979122082741
2026-04-07,0.0038370585143539335,0.0004400741058487867,1.514512087532724,1.1304537407462065,-0.0008896480557902819,-0.04956171192691061
2026-04-08,-0.044617329444677195,0.025469554638327674,1.4469386027753306,1.1592458940622439,-0.04546728378007259,-0.025354472018474516
2026-04-09,0.0124330323582631,0.00576909117108837,1.4649284372440563,1.165933689314799,-0.03359954763228945,-0.01973165310805547
2026-04-10,-0.006090019253686274,-0.0006617805145495703,1.4560069948559675,1.1651620971179535,-0.03948494499397992,-0.020380375599058254
2026-04-13,0.010372181471837334,0.009772397784351794,1.4711089636308783,1.1765485246142398,-0.029522308537025532,-0.010807142952054871
2026-04-14,-0.00648976132823517,0.01218488075237012,1.4615618175690865,1.1908846280860412,-0.03582047712899683,0.0
2026-04-15,-0.0019302400740748463,0.007890994867038925,1.458740652378077,1.2002818925735037,-0.0376815750826448,0.0
2026-04-16,0.009894821875552831,0.002457311622604319,1.4731746312959857,1.203231359218526,-0.028159605680525113,0.0
2026-04-17,-0.03264469552818434,0.012085685130224011,1.425083293997483,1.2177732345648526,-0.05988503945507506,0.0
2026-04-20,0.009982370427758569,-0.001999667552905704,1.4393090033285763,1.2153380929408963,-0.05050046367423788,-0.001999667552905704
2026-04-21,-0.00408447976280254,-0.006546949154936255,1.433430174832061,1.2073813362403552,-0.05437867531515095,-0.008533524986046204
2026-04-22,0.018399272970829758,0.010126696838070659,1.4598042479034203,1.219608121000406,-0.03697993043523684,0.0
2026-04-23,0.0039696819698123486,-0.0038807239498251933,1.465599206505778,1.2148751585558384,-0.03315704702851818,-0.0038807239498251933
2026-04-24,0.00028262509863886216,0.007749297960024215,1.4660134216260818,1.2242895881437192,-0.03288379294356625,0.0
2026-04-27,0.004165246465681108,0.0017228064887020444,1.472119728849151,1.2263988021902237,-0.02885551558022148,0.0
2026-04-28,-0.001376443704345351,-0.004865948728146163,1.470093438916334,1.2204312084985063,-0.03019224129181075,-0.004865948728146052
2026-04-29,0.013794594034593903,-0.00015454109399481997,1.4903727810991048,1.2202426017243995,-0.01681413696883205,-0.005019737833101168
2026-04-30,0.004749250254427002,0.009949627427204177,1.4974509344089308,1.2323835609823595,-0.012144741258682146,0.0
2026-05-01,-0.006063936477236065,0.0027691138283709726,1.4883704870648973,1.2357961713429328,-0.018135032796393058,0.0
2026-05-04,0.0022628263571969065,-0.0036633796697419507,1.4917384110323018,1.2312689807728903,-0.015913242869396438,-0.0036633796697419507
2026-05-05,-0.004299740625187205,0.008022185884992261,1.4853243227842339,1.2411464494110753,-0.02014456067773973,0.0
2026-05-06,-0.005755796099054572,0.013899439445017592,1.4767750988413215,1.2583976893270632,-0.025784408793028235,0.0
2026-05-07,-0.002510757803791973,-0.0030661051573263043,1.47306727423746,1.25453930968185,-0.028230428191226897,-0.0030661051573263043
2026-05-08,0.007655408485653138,0.008256073001242203,1.4843442059485952,1.2648968778055114,-0.02079113516510267,0.0
2026-05-11,0.011446821336496268,0.002277585595431564,1.501335228875952,1.2677777887141075,-0.009582306238224314,0.0
2026-05-12,0.008874060911762346,-0.0015149399914519135,1.514658169145972,1.26585718144171,-0.0007932792956951706,-0.0015149399914518025
2026-05-13,-0.005536503966586326,0.005594848036780231,1.506272258184473,1.2729394600081434,-0.006325391268314218,0.0
2026-05-14,-0.008191441139634126,0.007894256268722755,1.493933717641291,1.2829883703200173,-0.014465018337688762,0.0
2026-05-15,-0.004926680489393656,-0.012029351892724582,1.4865735835421403,1.2675548517391646,-0.01932043430345942,-0.012029351892724582
2026-05-18,0.00037725197621650043,-0.0007034356211904624,1.4871343963643227,1.2666632085046385,-0.01895047099926539,-0.012724325639293821
2026-05-19,-0.009464772861167627,-0.006660859382243145,1.4730590070887046,1.2582261429881283,-0.028235881956812925,-0.019300430077719644
2026-05-20,-0.00801020689239659,0.010249028568310337,1.4612594996772157,1.2711217386730085,-0.03601991359294621,-0.009249212168656595
2026-05-21,-0.007048822188524985,0.0019830970699832307,1.450959341292698,1.2736424964685629,-0.04281483781530848,-0.0072844571842247685
2026-05-22,-0.0037311319840797924,0.00393155436839554,1.4455456204868014,1.278649891189328,-0.04638622198862252,-0.003381542055293285
2026-05-26,-0.010349346139763745,0.0066386085909901915,1.4305851684995639,1.2871383473418463,-0.05625550106091004,0.0
