strategy_id,window,cumulative_return,max_drawdown,Sharpe,time_in_credit_lock,number_credit_entries,number_credit_unlocks,false_recovery_count,missed_rebound_count,avg_weight_SPY,avg_weight_GOLD,avg_weight_IEF,avg_weight_CASH,avg_weight_CMDTY_FUT
CW20_ABS10_ZW126_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW126_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW126_UZ1P5,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,1,1,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW126_UZ1P5,COVID_2020,0.2799581288517583,-0.15383533620823908,3.0351571414428618,36,2,2,1,1,0.5244043681594674,1.0,,,0.47559563184053255
CW20_ABS10_ZW126_UZ1P5,2022_RATE_WAR,0.03409951624680363,-0.16905122540885364,0.16786022195103428,113,1,1,1,1,0.49041410733317653,0.7174282313936106,0.8034482758620689,0.1,0.3955631786406933
CW20_ABS10_ZW126_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW252_UZ0P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW20_ABS10_ZW252_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW252_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW252_UZ0P5,2018Q4,0.08875637929824753,-0.043022277196462455,2.9780101571414033,61,2,2,1,2,0.4950861212123282,0.8943338328333502,0.8999999999999999,0.1,0.450652421515735
CW20_ABS10_ZW252_UZ0P5,COVID_2020,0.030182479693404485,-0.15383533620823908,0.29757960572067177,67,2,2,2,2,0.5499700780475236,1.0,,,0.4500299219524762
CW20_ABS10_ZW252_UZ0P5,2022_RATE_WAR,0.03409951624680363,-0.16905122540885364,0.16786022195103428,228,1,1,0,1,0.49041410733317653,0.7174282313936106,0.8034482758620689,0.1,0.3955631786406933
CW20_ABS10_ZW252_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW252_UZ1P0,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW20_ABS10_ZW252_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW252_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW252_UZ1P0,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,1,1,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW252_UZ1P0,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,58,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW20_ABS10_ZW252_UZ1P0,2022_RATE_WAR,0.03409951624680363,-0.16905122540885364,0.16786022195103428,205,1,1,1,1,0.49041410733317653,0.7174282313936106,0.8034482758620689,0.1,0.3955631786406933
CW20_ABS10_ZW252_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW252_UZ1P5,2008_GFC,0.5736730693065726,-0.14072698266411132,1.7211910260848784,115,1,1,1,1,0.5549999163076692,0.3315681738338407,0.7381679389312976,0.1,0.44381051765303925
CW20_ABS10_ZW252_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW252_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW252_UZ1P5,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,1,1,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW252_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,44,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW20_ABS10_ZW252_UZ1P5,2022_RATE_WAR,0.03409951624680363,-0.16905122540885364,0.16786022195103428,116,1,1,1,1,0.49041410733317653,0.7174282313936106,0.8034482758620689,0.1,0.3955631786406933
CW20_ABS10_ZW252_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW504_UZ0P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW20_ABS10_ZW504_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW504_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW504_UZ0P5,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,2,2,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW504_UZ0P5,COVID_2020,0.07259946882452217,-0.15383533620823908,0.775305909573668,71,2,2,1,2,0.555479772380822,1.0,,,0.44452022761917787
CW20_ABS10_ZW504_UZ0P5,2022_RATE_WAR,-0.004530821731633661,-0.2000925628245489,-0.020978955804473568,247,2,1,2,2,0.5064142944494282,0.6808197431531066,0.8034482758620689,0.1,0.38344503979983796
CW20_ABS10_ZW504_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW504_UZ1P0,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW20_ABS10_ZW504_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW504_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW504_UZ1P0,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,1,2,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW504_UZ1P0,COVID_2020,0.0582116289037935,-0.15383533620823908,0.5863901755260285,64,2,2,2,2,0.5466885689225445,1.0,,,0.4533114310774554
CW20_ABS10_ZW504_UZ1P0,2022_RATE_WAR,-0.004530821731633661,-0.2000925628245489,-0.020978955804473568,201,2,2,1,2,0.5064142944494282,0.6808197431531066,0.8034482758620689,0.1,0.38344503979983796
CW20_ABS10_ZW504_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS10_ZW504_UZ1P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW20_ABS10_ZW504_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS10_ZW504_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS10_ZW504_UZ1P5,2018Q4,0.10111738297589379,-0.04569042248481847,3.367305815874745,34,2,1,1,1,0.4950861212123282,0.8498869658167708,0.9000000000000001,0.1,0.42445307603136917
CW20_ABS10_ZW504_UZ1P5,COVID_2020,0.09931859741416948,-0.15383533620823908,1.0342547263562103,57,2,2,2,2,0.5401989680165098,1.0,,,0.45980103198349015
CW20_ABS10_ZW504_UZ1P5,2022_RATE_WAR,-0.004530821731633661,-0.2000925628245489,-0.020978955804473568,83,2,2,2,2,0.5064142944494282,0.6808197431531066,0.8034482758620689,0.1,0.38344503979983796
CW20_ABS10_ZW504_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,10,1,1,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW126_UZ0P5,2008_GFC,0.5229570471300733,-0.15007092107743036,1.5466776048102888,111,1,1,1,1,0.5552351818055431,0.33843406782283725,0.7325581395348837,0.1,0.44323412184269334
CW20_ABS15_ZW126_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW126_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW126_UZ0P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW126_UZ0P5,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,52,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW20_ABS15_ZW126_UZ0P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,120,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW126_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW126_UZ1P0,2008_GFC,0.5780583332693223,-0.12389705845112753,1.6922802164481876,102,1,1,1,1,0.5545065097174294,0.33985171786548296,0.7337349397590361,0.1,0.4438941241386489
CW20_ABS15_ZW126_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW126_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW126_UZ1P0,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW126_UZ1P0,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,38,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW20_ABS15_ZW126_UZ1P0,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,111,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW126_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW126_UZ1P5,2008_GFC,0.57980779828308,-0.12389705845112675,1.6970096128198775,101,1,1,1,1,0.554411623834691,0.3400157167044355,0.7338709677419355,0.1,0.4439791063347687
CW20_ABS15_ZW126_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW126_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW126_UZ1P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW126_UZ1P5,COVID_2020,0.2799581288517583,-0.15383533620823908,3.0351571414428618,30,2,2,1,1,0.5244043681594674,1.0,,,0.47559563184053255
CW20_ABS15_ZW126_UZ1P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,109,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW126_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW252_UZ0P5,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW20_ABS15_ZW252_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW252_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW252_UZ0P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW252_UZ0P5,COVID_2020,0.030182479693404485,-0.15383533620823908,0.29757960572067177,61,2,2,2,2,0.5499700780475236,1.0,,,0.4500299219524762
CW20_ABS15_ZW252_UZ0P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,224,1,1,0,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW252_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW252_UZ1P0,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW20_ABS15_ZW252_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW252_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW252_UZ1P0,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW252_UZ1P0,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,52,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW20_ABS15_ZW252_UZ1P0,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,201,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW252_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW252_UZ1P5,2008_GFC,0.5397001110014137,-0.1407269826641131,1.5884463833915066,107,1,1,1,1,0.5549999163076692,0.33905148256697926,0.7330708661417322,0.1,0.44345557965065135
CW20_ABS15_ZW252_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW252_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW252_UZ1P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW252_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,38,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW20_ABS15_ZW252_UZ1P5,2022_RATE_WAR,0.04742768873097014,-0.16905122540885398,0.2296067326922797,112,1,1,1,1,0.49183637814768866,0.7133180965775175,0.8034482758620689,0.1,0.3986452364324591
CW20_ABS15_ZW252_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW504_UZ0P5,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW20_ABS15_ZW504_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW504_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW504_UZ0P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW504_UZ0P5,COVID_2020,0.07259946882452217,-0.15383533620823908,0.775305909573668,65,2,2,1,2,0.555479772380822,1.0,,,0.44452022761917787
CW20_ABS15_ZW504_UZ0P5,2022_RATE_WAR,-0.015281713954269693,-0.2188000547335548,-0.0674918347749897,207,2,1,2,2,0.5144510037774334,0.6486827681902616,0.7,,0.373792968683118
CW20_ABS15_ZW504_UZ0P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW504_UZ1P0,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW20_ABS15_ZW504_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW504_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW504_UZ1P0,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW504_UZ1P0,COVID_2020,0.0582116289037935,-0.15383533620823908,0.5863901755260285,58,2,2,2,2,0.5466885689225445,1.0,,,0.4533114310774554
CW20_ABS15_ZW504_UZ1P0,2022_RATE_WAR,-0.015281713954269693,-0.2188000547335548,-0.0674918347749897,161,2,2,1,2,0.5144510037774334,0.6486827681902616,0.7,,0.373792968683118
CW20_ABS15_ZW504_UZ1P0,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW20_ABS15_ZW504_UZ1P5,2008_GFC,0.6084025247924134,-0.10238566543315242,1.8182739171766142,239,1,1,1,1,0.5337118878049483,0.33010470327918834,0.7256097560975608,0.1,0.45676174661633706
CW20_ABS15_ZW504_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW20_ABS15_ZW504_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW20_ABS15_ZW504_UZ1P5,2018Q4,0.06627101194942586,-0.05277176282645246,1.9935120305612513,25,1,1,0,1,0.4950861212123282,0.8112385477667826,0.9,0.1,0.4345136035048829
CW20_ABS15_ZW504_UZ1P5,COVID_2020,0.09931859741416948,-0.15383533620823908,1.0342547263562103,51,2,2,2,2,0.5401989680165098,1.0,,,0.45980103198349015
CW20_ABS15_ZW504_UZ1P5,2022_RATE_WAR,-0.015281713954269693,-0.2188000547335548,-0.0674918347749897,43,2,2,2,2,0.5144510037774334,0.6486827681902616,0.7,,0.373792968683118
CW20_ABS15_ZW504_UZ1P5,2025_PULLBACK,0.49337599047685354,-0.08797658983502676,2.1664077785536016,0,0,0,0,0,,0.45266875203223383,0.9,0.1,0.5473312479677661
CW30_ABS05_ZW126_UZ0P5,2008_GFC,0.556560575436011,-0.15007092107743025,1.6781914226020107,119,1,1,1,1,0.5552351818055431,0.3310527750773698,0.737593984962406,0.1,0.4435870489282006
CW30_ABS05_ZW126_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW126_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW126_UZ0P5,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW126_UZ0P5,COVID_2020,0.10112286366197765,-0.15383533620823908,1.054343965817744,60,2,2,2,2,0.5411237107159279,1.0,,,0.458876289284072
CW30_ABS05_ZW126_UZ0P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,126,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW126_UZ0P5,2025_PULLBACK,0.5042576750231027,-0.08797658983502676,2.310216187065136,62,4,4,2,2,,0.4492312002446786,0.9,0.1,0.5507687997553211
CW30_ABS05_ZW126_UZ1P0,2008_GFC,0.6128776526784714,-0.12389705845112797,1.8290581831887147,110,1,1,1,1,0.5545065097174294,0.3322369910760831,0.7389105058365758,0.1,0.4442584842382762
CW30_ABS05_ZW126_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW126_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW126_UZ1P0,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW126_UZ1P0,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,46,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS05_ZW126_UZ1P0,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,118,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW126_UZ1P0,2025_PULLBACK,0.5153125506140954,-0.08797658983502687,2.360609345503943,58,4,4,2,2,,0.4490425076667234,0.9,0.10000000000000002,0.5509574923332765
CW30_ABS05_ZW126_UZ1P5,2008_GFC,0.6128776526784714,-0.12389705845112797,1.8290581831887147,110,1,1,1,1,0.5545065097174294,0.3322369910760831,0.7389105058365758,0.1,0.4442584842382762
CW30_ABS05_ZW126_UZ1P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW126_UZ1P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW126_UZ1P5,2018Q4,0.0639343218571935,-0.04569042248481847,2.5636301052580506,68,3,2,2,2,0.4950861212123282,0.9100143341398839,0.9,0.1,0.37801626968718155
CW30_ABS05_ZW126_UZ1P5,COVID_2020,0.1901155299673074,-0.15383533620823908,2.019851298250896,46,2,2,1,1,0.5312940383184089,1.0,,,0.46870596168159107
CW30_ABS05_ZW126_UZ1P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,118,1,1,1,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW126_UZ1P5,2025_PULLBACK,0.5294604919529398,-0.08797658983502676,2.4056455127328125,53,4,4,2,1,,0.4492358432674718,0.9,0.1,0.550764156732528
CW30_ABS05_ZW252_UZ0P5,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW30_ABS05_ZW252_UZ0P5,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW252_UZ0P5,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
CW30_ABS05_ZW252_UZ0P5,2018Q4,0.05199073049392999,-0.043022277196462455,2.129876506147924,77,2,2,1,2,0.4950861212123282,0.9618570908764289,0.8999999999999999,0.1,0.41375463057081785
CW30_ABS05_ZW252_UZ0P5,COVID_2020,0.030182479693404485,-0.15383533620823908,0.29757960572067177,69,2,2,2,2,0.5499700780475236,1.0,,,0.4500299219524762
CW30_ABS05_ZW252_UZ0P5,2022_RATE_WAR,0.06962866582272964,-0.16905122540885364,0.34033000652187123,230,1,1,0,1,0.48968526730997225,0.7194394183587806,0.8034482758620689,0.1,0.3936919292671211
CW30_ABS05_ZW252_UZ0P5,2025_PULLBACK,0.5014884854718147,-0.08797658983502676,2.297418293652147,60,4,4,2,2,,0.44913612541292897,0.9,0.1,0.5508638745870709
CW30_ABS05_ZW252_UZ1P0,2008_GFC,0.6438913784479074,-0.10238566543315308,1.9642463765954166,247,1,1,1,1,0.5337118878049483,0.32415215839350986,0.7297619047619046,0.1,0.4583806345987459
CW30_ABS05_ZW252_UZ1P0,2011_EURO_DEBT,0.019120574802459656,-0.12478603999535476,0.16368717381065512,0,0,0,0,0,1.0,0.30000000000000004,0.7,,
CW30_ABS05_ZW252_UZ1P0,2015_2016,0.147791812599936,-0.06357779582701362,1.6182198939594874,0,0,0,0,0,0.8328537400730626,0.3,0.7,,0.41203496633152
