ranking,strategy_id,credit_change_window,credit_abs_threshold,credit_level_z_window,unlock_z_threshold,CAGR,Sharpe,Sortino,MaxDD,Calmar,Final_Equity,annualized_vol,turnover,transaction_cost_drag,time_in_credit_lock,number_credit_entries,number_credit_unlocks,avg_credit_lock_duration,false_recovery_count,missed_rebound_count,relock_within_21d_count,relock_within_63d_count,avg_weight_SPY,avg_weight_GOLD,avg_weight_IEF,avg_weight_CASH,avg_weight_CMDTY_FUT,rank_sharpe,rank_calmar,rank_maxdd,rank_final_equity,rank_false_recovery,rank_missed_rebound,composite_score,rank_composite,materially_better
lowest_maxdd,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
lowest_maxdd,CW15_ABS10_ZW252_UZ1P0,15,0.1,252,1.0,0.18709128747194392,1.410953716255079,1.899777339659723,-0.16905122540885342,1.1067135835274797,31.603253532660325,0.13259916701485952,15.27853837413145,0.0076392691870657255,712,9,9,79.11111111111111,6,6,2,3,0.7298775714277395,0.49741084421237813,0.7357064622124864,0.1,0.42528020791206667,67.0,44.0,9.0,66.0,31.0,28.0,0.5460365853658538,42.0,False
lowest_maxdd,CW20_ABS10_ZW252_UZ0P5,20,0.1,252,0.5,0.181648021000278,1.3732030969305105,1.8505543851913895,-0.16905122540885353,1.0745146659597342,28.809968534418307,0.13228052092681095,15.325764457501553,0.007662882228750776,813,9,9,90.33333333333333,6,7,3,3,0.732735060084653,0.5063913040416713,0.7392282958199358,0.1,0.4248243418571601,80.0,56.0,10.0,81.0,31.0,45.0,0.6567073170731708,60.0,False
highest_final_equity,BASELINE_ABS,15,0.1,252,,0.20931621042599757,1.5122993275509682,1.997268456533624,-0.21900496327357288,0.9557601220412869,45.91280448972686,0.13840924651138092,16.11300970833733,0.008056504854168665,203,11,11,18.454545454545453,7,4,3,4,0.7135866877979486,0.47438726864713854,0.7346883468834688,0.10000000000000002,0.4312775406311398,7.0,68.0,77.0,1.0,45.0,1.0,0.36250000000000004,23.0,False
highest_final_equity,CW20_ABS15_ZW126_UZ1P5,20,0.15,126,1.5,0.2082192959239184,1.5473311855047955,2.094734069437646,-0.16905122540885287,1.2316935024891833,45.08151542061053,0.1345667287484998,16.322190509168003,0.008161095254584002,265,5,5,53.0,3,4,1,1,0.7146401222253219,0.4656245536521134,0.7365853658536586,0.1,0.43302289198491206,1.0,1.0,2.0,2.0,1.0,1.0,0.03231707317073171,1.0,True
highest_final_equity,CW20_ABS10_ZW126_UZ1P5,20,0.1,126,1.5,0.20661015808594563,1.5457387852885285,2.091807431288635,-0.16905122540885376,1.222174862005613,43.88788094460236,0.13366434228884258,16.0954645608019,0.008047732280400951,352,9,9,39.111111111111114,5,4,2,2,0.718674503765463,0.4797124947725727,0.738748495788207,0.1,0.4304169460652955,2.0,2.0,21.0,3.0,24.0,1.0,0.13932926829268294,5.0,False
highest_final_equity,CW20_ABS05_ZW126_UZ1P5,20,0.05,126,1.5,0.20419211068517829,1.5360869440211664,2.0802968501813437,-0.16905122540885364,1.207871224780156,42.15053362808034,0.13293004766425814,15.856438230767228,0.007928219115383614,492,17,17,28.941176470588236,13,5,6,9,0.7225855200957115,0.4922798147105011,0.7440046565774157,0.09999999999999999,0.4266928990117337,3.0,3.0,14.0,4.0,73.0,11.0,0.23201219512195123,11.0,False
highest_final_equity,CW20_ABS15_ZW126_UZ1P0,20,0.15,126,1.0,0.20379386617736017,1.5193778337599273,2.050234473925961,-0.1690512254088543,1.2055154624551225,41.87074282323975,0.13412981396012724,16.22094984735532,0.00811047492367766,276,5,5,55.2,3,4,1,1,0.7152168894489976,0.4674428629517289,0.7365408038976858,0.1,0.43263833018479114,4.0,4.0,40.0,5.0,1.0,1.0,0.17256097560975614,7.0,False
highest_final_equity,CW15_ABS15_ZW126_UZ1P0,15,0.15,126,1.0,0.20343571181929976,1.5168166198660482,2.046689800564756,-0.16905122540885298,1.2033968480694972,41.62062598136758,0.1341201758702152,16.22094984735532,0.00811047492367766,278,5,5,55.6,3,4,1,1,0.7152168894489976,0.46736046306599965,0.7367396593673966,0.1,0.43268316769649096,5.0,5.0,3.0,6.0,1.0,1.0,0.06128048780487804,2.0,False
highest_final_equity,CW20_ABS15_ZW252_UZ1P5,20,0.15,252,1.5,0.20232357021212977,1.5083244157578013,2.0355228889686305,-0.1690512254088533,1.1968181225708758,40.852981169012104,0.13413796667242825,16.22094984735532,0.00811047492367766,282,5,5,56.4,3,4,1,1,0.7154618818798166,0.4670732319076853,0.736319612590799,0.1,0.432566268283267,8.0,6.0,6.0,7.0,1.0,1.0,0.08536585365853659,3.0,False
