strategy_id,episode_id,entry_date,unlock_date,duration_days,macro_regime_at_entry,dominant_regime,credit_change_window,credit_abs_threshold,credit_level_z_window,unlock_z_threshold,entry_SPY_DD,entry_CREDIT_SPREAD,entry_D_CREDIT,entry_CREDIT_LEVEL_Z,unlock_CREDIT_SPREAD,unlock_D_CREDIT,unlock_CREDIT_LEVEL_Z,unlock_SPY_vs_MA20,unlock_SPY_vs_MA50,SPY_return_during_lock,SPY_maxDD_during_lock,final_strategy_return_during_lock,next_21d_SPY_return_after_unlock,next_21d_SPY_maxDD_after_unlock,next_63d_SPY_return_after_unlock,next_63d_SPY_maxDD_after_unlock,false_recovery_flag,missed_rebound_flag,relock_within_21d,relock_within_63d
CW15_ABS10_ZW504_UZ1P5,3,2018-11-23,2019-01-07,28,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.0992516486121116,1.0500000000000007,0.15000000000000124,2.9542407292968793,1.1600000000000001,0.009999999999999787,3.004651508394042,0.008441620375136516,-0.03178171811339481,-0.04209546544464937,-0.1560744774742674,0.04823361774432944,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,True,True,True,True
CW15_ABS10_ZW504_UZ1P5,4,2019-01-28,2019-03-11,29,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.0922363227729098,1.2400000000000002,0.10000000000000009,3.1210318534744084,1.06,-0.12000000000000055,1.4662923723299828,0.004277747884166239,0.040393251089463345,0.032659048044331396,-0.021253639218935638,-0.0001628216861586651,0.03640097938386311,-0.019983887818669666,0.04238892723348209,-0.06618391134353985,False,False,False,False
CW15_ABS10_ZW504_UZ1P5,5,2020-03-04,2020-04-06,23,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.0753091182900256,0.9400000000000004,0.10000000000000009,0.0014707539949998314,1.9500000000000002,0.7199999999999998,5.968786376947496,0.05351803575051828,-0.09384975641231097,-0.16850035997624657,-0.2831904866202487,-0.008057739281837506,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS10_ZW504_UZ1P5,6,2020-04-08,2020-05-26,32,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.1853124632037285,1.9599999999999995,0.8899999999999992,5.605109194484581,1.3399999999999999,-0.18999999999999995,1.454378075156755,0.03279540791651381,0.09561051081906857,0.11432099493543002,-0.047446260657181494,0.04594984450292028,0.02122535978436213,-0.0698950637250666,0.15162886862055713,-0.0698950637250666,True,True,False,False
CW15_ABS10_ZW504_UZ1P5,7,2020-10-01,2020-10-21,14,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.0539863837860659,1.1,0.06999999999999984,0.18279394000884894,1.06,-0.06000000000000005,-0.023250909905722275,0.007430925720393278,0.010574703717500578,0.02535162281175185,-0.029566222511344553,0.012025773156798092,0.04391209339680424,-0.055642502652050285,0.12190942091526691,-0.055642502652050285,True,False,False,False
CW15_ABS10_ZW504_UZ1P5,8,2022-02-15,2022-04-05,34,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.0661698240827547,0.73,0.08000000000000007,-0.5654862888048069,0.8699999999999997,-0.010000000000000231,-0.009586519969534026,0.01840440485027317,0.025650811901502202,0.043731695929600134,-0.06795817824531591,0.032219236849250876,-0.08252215485233005,-0.08193515366897086,-0.13382641258388783,-0.18298913507467585,True,True,False,True
CW15_ABS10_ZW504_UZ1P5,9,2022-05-19,2022-06-08,13,FLAT,FLAT_LOW_RATE,15,0.1,504,1.5,-0.1822027998642352,1.0300000000000002,0.11000000000000032,1.039340233242103,0.9699999999999998,-0.020000000000000462,0.8210334555553941,0.01987576546297687,-0.024378367449295668,0.060940040898394665,-0.016411481183290166,0.020776793238722613,-0.06159790709741031,-0.08666287799912076,-0.022154742910775904,-0.09062131183276656,True,False,True,True
CW15_ABS10_ZW504_UZ1P5,10,2022-06-28,2022-08-08,28,FLAT,INVERTED,15,0.1,504,1.5,-0.197249476457731,1.12,0.13999999999999968,1.7473560349510955,1.06,-0.10999999999999988,1.418627613975081,0.037006755527130286,0.05067206703003846,0.06402643825832577,-0.02848401401816958,0.031270297630578536,-0.03682903116248748,-0.09062131183276678,-0.08497544223264009,-0.16680303676492425,True,True,False,False
CW15_ABS10_ZW504_UZ1P5,11,2025-04-09,2025-04-24,10,FLAT,FLAT_HIGH_RATE,15,0.1,504,1.5,-0.1022296670062078,0.7600000000000007,0.120000000000001,-0.3392831600185404,0.7599999999999998,0.08000000000000007,-0.30926168390840353,0.02093066888432249,-0.027647745522800027,0.07843194673058052,-0.06332259708506482,-0.005422493950249518,0.05930232374308564,-0.02646041269613264,0.16882228737228067,-0.02646041269613264,False,False,False,False
CW15_ABS15_ZW126_UZ0P5,1,2007-11-23,2008-05-02,110,FLAT,STEEP_HIGH_RATE,15,0.15,126,0.5,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.288472534228167,1.2800000000000002,-0.16000000000000014,0.24918867932949385,0.029429451149006303,0.04947039075235149,0.00629072183345869,-0.1538705952337308,0.024922616144729792,-0.024167969552036594,-0.03781899682944745,-0.10401363820663012,-0.1499815171238229,True,True,False,False
CW15_ABS15_ZW126_UZ0P5,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,126,0.5,-0.0847094212830459,1.0500000000000007,0.08000000000000007,3.4177347787736347,1.1600000000000001,0.009999999999999787,2.20680037890582,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW126_UZ0P5,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,126,0.5,-0.1894840808657809,1.0100000000000002,0.17000000000000037,3.5707301711088895,1.9500000000000002,0.7199999999999998,3.593365863720465,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW126_UZ0P5,4,2020-04-08,2020-05-27,33,FLAT,FLAT_LOW_RATE,15,0.15,126,0.5,-0.1853124632037285,1.9599999999999995,0.8899999999999992,3.2347195001641182,1.3199999999999998,-0.20999999999999996,0.4462459602356636,0.04495084582544484,0.10663537388409816,0.12805048579941336,-0.047446260657181494,0.03108181435654278,0.017041311338565235,-0.06989506372506649,0.13871541679440824,-0.06989506372506649,True,True,False,False
CW15_ABS15_ZW126_UZ0P5,5,2022-02-25,2022-08-18,120,FLAT,FLAT_LOW_RATE,15,0.15,126,0.5,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.4920378428926373,1.04,-0.1599999999999997,0.46503628050941476,0.03528999672248978,0.08267498837874965,0.0035585495185110894,-0.2056114418123196,-0.00024975561567808224,-0.08820938990981786,-0.0829018728670392,-0.07201748097876948,-0.1518815388472633,True,True,False,False
CW15_ABS15_ZW126_UZ1P0,1,2007-11-23,2008-04-21,101,FLAT,STEEP_HIGH_RATE,15,0.15,126,1.0,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.288472534228167,1.37,-0.04999999999999982,0.903116253471806,0.02339295230673888,0.034336876466136035,-0.012534594156256795,-0.1538705952337308,0.050316457314541596,0.02410704385948481,-0.022175431537789336,-0.08566954014278871,-0.1499815171238229,True,True,False,False
CW15_ABS15_ZW126_UZ1P0,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,126,1.0,-0.0847094212830459,1.0500000000000007,0.08000000000000007,3.4177347787736347,1.1600000000000001,0.009999999999999787,2.20680037890582,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW126_UZ1P0,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,126,1.0,-0.1894840808657809,1.0100000000000002,0.17000000000000037,3.5707301711088895,1.9500000000000002,0.7199999999999998,3.593365863720465,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW126_UZ1P0,4,2020-04-08,2020-05-06,19,FLAT,FLAT_LOW_RATE,15,0.15,126,1.0,-0.1853124632037285,1.9599999999999995,0.8899999999999992,3.2347195001641182,1.4200000000000004,-0.16999999999999948,0.8999597416806818,0.007223283292813409,0.04325073653034539,0.07943266647395841,-0.047446260657181494,0.03191496539734051,0.12344748842981623,-0.03726511247815112,0.17351432955536472,-0.06989506372506649,False,False,False,False
CW15_ABS15_ZW126_UZ1P0,5,2022-02-25,2022-08-05,111,FLAT,FLAT_LOW_RATE,15,0.15,126,1.0,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.4920378428926373,1.0899999999999999,-0.07000000000000028,0.9568348946859316,0.04197429458140167,0.05282144358860563,-0.025796670433959612,-0.2056114418123196,0.0005513951481981305,-0.05492530279664076,-0.09062131183276656,-0.09900582096171939,-0.16680303676492392,True,True,False,False
CW15_ABS15_ZW126_UZ1P5,1,2007-11-23,2008-04-18,100,FLAT,STEEP_HIGH_RATE,15,0.15,126,1.5,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.288472534228167,1.3900000000000006,-0.03000000000000025,1.0207022367665863,0.024324543416074373,0.034629632875043725,-0.02273156450908287,-0.1538705952337308,0.057711369734313456,0.033001436300359455,-0.022175431537789336,-0.08571509509530495,-0.14998151712382324,True,True,False,False
CW15_ABS15_ZW126_UZ1P5,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,126,1.5,-0.0847094212830459,1.0500000000000007,0.08000000000000007,3.4177347787736347,1.1600000000000001,0.009999999999999787,2.20680037890582,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW126_UZ1P5,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,126,1.5,-0.1894840808657809,1.0100000000000002,0.17000000000000037,3.5707301711088895,1.9500000000000002,0.7199999999999998,3.593365863720465,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW126_UZ1P5,4,2020-04-08,2020-04-17,6,FLAT,FLAT_LOW_RATE,15,0.15,126,1.5,-0.1853124632037285,1.9599999999999995,0.8899999999999992,3.2347195001641182,1.5099999999999998,-0.2900000000000005,1.4312317448589722,0.10096876211325623,0.006623311757916195,0.05269142585494535,-0.02124783405605546,0.03633692432514546,0.029165803807329693,-0.0395960862247936,0.1273225972784151,-0.0698950637250666,False,False,False,False
CW15_ABS15_ZW126_UZ1P5,5,2022-02-25,2022-06-08,71,FLAT,FLAT_LOW_RATE,15,0.15,126,1.5,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.4920378428926373,0.9699999999999998,-0.020000000000000462,1.1602791323158492,0.01987576546297687,-0.024378367449295668,-0.026309836342069848,-0.15619107670616605,-0.023710042693425137,-0.06159790709741031,-0.08666287799912076,-0.022154742910775904,-0.09062131183276656,True,False,True,True
CW15_ABS15_ZW126_UZ1P5,6,2022-07-07,2022-08-03,19,FLAT,INVERTED,15,0.15,126,1.5,-0.1796614088061285,1.1399999999999997,0.15999999999999925,1.8348720490929638,1.1099999999999994,-0.060000000000001386,1.116188458152836,0.05106332592181606,0.057483541958766926,0.06473589010298841,-0.02848401401816969,0.03434474836479007,-0.043503421629183525,-0.08033507810834295,-0.0684051557923463,-0.16680303676492425,True,True,False,False
CW15_ABS15_ZW252_UZ0P5,1,2007-11-23,2008-11-03,238,FLAT,STEEP_HIGH_RATE,15,0.15,252,0.5,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.1743539360774924,3.04,,3.6774914883189487,0.033079580011581955,-0.11921366109911846,-0.30205979407592887,-0.43627720910037104,-0.013787016465036883,-0.1008135468322009,-0.2485808430067492,-0.13493530408989196,-0.2485808430067492,True,True,False,False
CW15_ABS15_ZW252_UZ0P5,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,252,0.5,-0.0847094212830459,1.0500000000000007,0.08000000000000007,2.3069101568719113,1.1600000000000001,0.009999999999999787,2.386571292876197,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW252_UZ0P5,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,252,0.5,-0.1894840808657809,1.0100000000000002,0.17000000000000037,1.0734228375406671,1.9500000000000002,0.7199999999999998,5.012185029809934,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW252_UZ0P5,4,2020-04-08,2020-06-09,42,FLAT,FLAT_LOW_RATE,15,0.15,252,0.5,-0.1853124632037285,1.9599999999999995,0.8899999999999992,4.5686465427177065,1.17,-0.38000000000000034,0.3937119546884202,0.06501519323920468,0.11878390141489592,0.21902504787497223,-0.047446260657181494,0.023583748352400624,-0.015669361760874856,-0.05764908820797543,0.04328791972299406,-0.06846538114984957,True,True,False,False
CW15_ABS15_ZW252_UZ0P5,5,2022-02-25,2023-01-18,224,FLAT,INVERTED,15,0.15,252,0.5,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.810626418912408,1.0999999999999996,-0.05000000000000071,0.49794979313499926,0.013557181361130821,0.0028279359035161544,-0.05621508192639613,-0.22094825919474825,0.02928824493074722,0.04288739086818216,-0.023249714144736755,0.061893222534626924,-0.07538734629312249,False,True,False,False
CW15_ABS15_ZW252_UZ1P0,1,2007-11-23,2008-11-03,238,FLAT,STEEP_HIGH_RATE,15,0.15,252,1.0,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.1743539360774924,3.04,,3.6774914883189487,0.033079580011581955,-0.11921366109911846,-0.30205979407592887,-0.43627720910037104,-0.013787016465036883,-0.1008135468322009,-0.2485808430067492,-0.13493530408989196,-0.2485808430067492,True,True,False,False
CW15_ABS15_ZW252_UZ1P0,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,252,1.0,-0.0847094212830459,1.0500000000000007,0.08000000000000007,2.3069101568719113,1.1600000000000001,0.009999999999999787,2.386571292876197,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW252_UZ1P0,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,252,1.0,-0.1894840808657809,1.0100000000000002,0.17000000000000037,1.0734228375406671,1.9500000000000002,0.7199999999999998,5.012185029809934,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW252_UZ1P0,4,2020-04-08,2020-05-27,33,FLAT,FLAT_LOW_RATE,15,0.15,252,1.0,-0.1853124632037285,1.9599999999999995,0.8899999999999992,4.5686465427177065,1.3199999999999998,-0.20999999999999996,0.9432405323622064,0.04495084582544484,0.10663537388409816,0.12805048579941336,-0.047446260657181494,0.03108181435654278,0.017041311338565235,-0.06989506372506649,0.13871541679440824,-0.06989506372506649,True,True,False,False
CW15_ABS15_ZW252_UZ1P0,5,2022-02-25,2023-01-09,218,FLAT,INVERTED,15,0.15,252,1.0,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.810626418912408,1.13,-0.040000000000000036,0.7125660963267584,0.00590213400848949,-0.001577626317107117,-0.0792064101476585,-0.22094825919474825,0.005733553289757554,0.0587582982950845,-0.024742729724675616,0.06039210336849843,-0.07538734629312338,False,True,False,False
CW15_ABS15_ZW252_UZ1P5,1,2007-11-23,2008-04-28,106,FLAT,STEEP_HIGH_RATE,15,0.15,252,1.5,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.1743539360774924,1.3499999999999996,-0.09000000000000075,1.3847609113309456,0.020478630873018266,0.038805032472558176,-0.00454811713863279,-0.1538705952337308,0.031794025313064855,-0.00236363510389459,-0.03781899682944734,-0.1100884139927728,-0.14998151712382268,True,True,False,False
CW15_ABS15_ZW252_UZ1P5,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,252,1.5,-0.0847094212830459,1.0500000000000007,0.08000000000000007,2.3069101568719113,1.1600000000000001,0.009999999999999787,2.386571292876197,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW252_UZ1P5,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,252,1.5,-0.1894840808657809,1.0100000000000002,0.17000000000000037,1.0734228375406671,1.9500000000000002,0.7199999999999998,5.012185029809934,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
CW15_ABS15_ZW252_UZ1P5,4,2020-04-08,2020-05-06,19,FLAT,FLAT_LOW_RATE,15,0.15,252,1.5,-0.1853124632037285,1.9599999999999995,0.8899999999999992,4.5686465427177065,1.4200000000000004,-0.16999999999999948,1.4762901833790973,0.007223283292813409,0.04325073653034539,0.07943266647395841,-0.047446260657181494,0.03191496539734051,0.12344748842981623,-0.03726511247815112,0.17351432955536472,-0.06989506372506649,False,False,False,False
CW15_ABS15_ZW252_UZ1P5,5,2022-02-25,2022-08-08,112,FLAT,FLAT_LOW_RATE,15,0.15,252,1.5,-0.0836489981929631,0.7999999999999998,0.17999999999999972,3.810626418912408,1.06,-0.10999999999999988,1.3893954896676826,0.037006755527130286,0.05067206703003846,-0.02744327284738024,-0.2056114418123196,-0.00740832218273868,-0.03682903116248748,-0.09062131183276678,-0.08497544223264009,-0.16680303676492425,True,True,False,False
CW15_ABS15_ZW504_UZ0P5,1,2007-11-23,2008-11-03,238,FLAT,STEEP_HIGH_RATE,15,0.15,504,0.5,-0.0789239194208688,1.0099999999999998,0.16999999999999993,2.3512703681545224,3.04,,4.438518584729862,0.033079580011581955,-0.11921366109911846,-0.30205979407592887,-0.43627720910037104,-0.013787016465036883,-0.1008135468322009,-0.2485808430067492,-0.13493530408989196,-0.2485808430067492,True,True,False,False
CW15_ABS15_ZW504_UZ0P5,2,2018-11-26,2019-01-07,27,FLAT,FLAT_LOW_RATE,15,0.15,504,0.5,-0.0847094212830459,1.0500000000000007,0.08000000000000007,2.9255425544450486,1.1600000000000001,0.009999999999999787,3.004651508394042,0.008441620375136516,-0.03178171811339481,-0.0356546300692524,-0.15607447747426728,0.04766531956614961,0.07217555214345217,-0.013510623931932364,0.14027058048815233,-0.021253639218935416,False,True,False,False
CW15_ABS15_ZW504_UZ0P5,3,2020-03-09,2020-04-06,20,FLAT,FLAT_LOW_RATE,15,0.15,504,0.5,-0.1894840808657809,1.0100000000000002,0.17000000000000037,0.6409816466046768,1.9500000000000002,0.7199999999999998,5.968786376947496,0.05351803575051828,-0.09384975641231097,-0.16072931698269155,-0.2224498819833104,-0.03110129521015348,0.07320837775216593,-0.047446260657181494,0.18991480984979447,-0.0698950637250666,True,True,True,True
