date,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,final_state,final_allocation_state,trigger_lock_active_locks,final_regime_confirmed,heatmap_cross_state,pure_cross_state
2007-05-17,-0.005105326943934899,1.077229976150411,-0.02242977313401917,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-18,0.00789721033137275,1.0857370878473305,-0.014709695438770654,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-21,0.0008826273241769,1.0866953890679367,-0.013840051293718458,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-22,-0.00397177034995285,1.0823792845422062,-0.017756852138301027,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-23,0.0026729522822899502,1.0852724327211267,-0.015131363074460391,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-24,-0.0105532335615228,1.0738192992607387,-0.02552491182735417,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-25,0.0035526477751016,1.0776342010051185,-0.022062945073465734,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-29,0.0028136869750271,1.0806663263203302,-0.019311336319622674,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-30,0.0013831020309186502,1.0821609981110094,-0.01795494383718732,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-05-31,0.005813628761343201,1.0884522804140315,-0.012245698453744236,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-01,0.00849204568940978,1.0976954669100498,-0.003857643795102228,0.17442834284328634,8.721417142164317e-05,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-04,0.0006976125968670226,1.09846123309529,-0.0031627223391409442,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-05,-0.003379125513338392,1.0947493947171247,-0.006531160616731424,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-06,-0.00606385305575526,1.088110995254683,-0.012555409674223417,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-07,-0.017744317286534566,1.068803208511917,-0.0300769397878361,0.0,0.0,NON_RISK,INVERTED_NORMAL,,INVERTED,INVERTED_NORMAL,INVERTED_NORMAL
2007-06-08,-0.010031409034069181,1.0580816063504084,-0.03980663473640045,1.386090791015509,0.0006930453955077545,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-11,0.006882141424178663,1.065363473603634,-0.033198448202098496,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-12,-0.006480444113865987,1.0584594451519915,-0.03946375162772353,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-13,0.007098389216548279,1.0659728022636121,-0.03264549148017404,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-14,0.0032251793651602587,1.069410755749295,-0.029525599680501058,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-15,0.004710678338684699,1.0744484058315595,-0.024954006944667984,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-18,0.0002739986973152622,1.0747428032950899,-0.024686845612748365,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-19,0.001591421575918166,1.0764531721808164,-0.02313471121557975,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-20,-0.004567599954489546,1.0715363647205531,-0.02759664106417381,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-21,-0.002540644138816665,1.0688139721359968,-0.030067171958619965,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-22,0.0015742614025087824,1.0704965647187925,-0.028540244144408256,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
2007-06-25,-0.0014824884969103043,1.068909565875615,-0.029980422057675482,0.0,0.0,NON_RISK,FLAT_HIGH_RATE_NORMAL,,FLAT_HIGH_RATE,FLAT_HIGH_RATE_NORMAL,FLAT_HIGH_RATE_NORMAL
