date,GS10,final_regime_confirmed,hmm_state_name
2020-12-23,0.96,FLAT_LOW_RATE,LOW
2020-12-24,0.94,FLAT_LOW_RATE,LOW
2020-12-28,0.94,FLAT_LOW_RATE,LOW
2020-12-29,0.94,FLAT_LOW_RATE,LOW
2020-12-30,0.93,FLAT_LOW_RATE,LOW
2020-12-31,0.93,FLAT_LOW_RATE,LOW
2021-01-04,0.93,FLAT_LOW_RATE,LOW
2021-01-05,0.96,FLAT_LOW_RATE,LOW
2021-01-06,1.04,FLAT_LOW_RATE,LOW
2021-01-07,1.08,FLAT_LOW_RATE,LOW
2021-01-08,1.13,FLAT_LOW_RATE,LOW
2021-01-11,1.15,FLAT_LOW_RATE,LOW
2021-01-26,1.05,FLAT_LOW_RATE,LOW
2021-01-27,1.04,FLAT_LOW_RATE,LOW
2021-01-28,1.07,FLAT_LOW_RATE,LOW
2021-01-29,1.11,FLAT_LOW_RATE,LOW
2021-02-01,1.09,FLAT_LOW_RATE,LOW
2022-02-14,1.98,FLAT_MID_RATE,MID
2022-02-15,2.05,FLAT_MID_RATE,MID
2022-02-16,2.03,FLAT_MID_RATE,MID
2022-02-17,1.97,FLAT_MID_RATE,MID
2022-02-18,1.92,FLAT_MID_RATE,MID
2022-02-22,1.94,FLAT_MID_RATE,MID
2022-02-23,1.99,FLAT_MID_RATE,MID
2022-02-24,1.96,FLAT_MID_RATE,MID
2022-02-25,1.97,FLAT_MID_RATE,MID
2022-02-28,1.83,FLAT_MID_RATE,MID
2022-03-01,1.72,FLAT_MID_RATE,MID
2022-03-02,1.86,FLAT_MID_RATE,MID
2022-03-03,1.86,FLAT_MID_RATE,MID
2022-03-04,1.74,FLAT_MID_RATE,MID
2022-03-07,1.78,FLAT_MID_RATE,MID
2022-03-08,1.86,FLAT_MID_RATE,MID
2022-03-09,1.94,FLAT_MID_RATE,MID
2022-03-10,1.98,FLAT_MID_RATE,MID
2022-03-11,2.0,FLAT_MID_RATE,MID
2022-03-14,2.14,FLAT_MID_RATE,MID
2022-03-15,2.15,FLAT_MID_RATE,MID
2022-03-16,2.19,FLAT_MID_RATE,MID
2022-03-17,2.2,FLAT_MID_RATE,MID
2022-03-18,2.14,FLAT_MID_RATE,MID
2022-03-21,2.32,FLAT_MID_RATE,MID
2022-03-22,2.38,FLAT_MID_RATE,MID
2022-03-23,2.32,FLAT_MID_RATE,MID
2022-03-24,2.34,FLAT_MID_RATE,MID
2022-03-25,2.48,FLAT_MID_RATE,MID
2022-03-28,2.46,FLAT_MID_RATE,MID
2022-03-29,2.41,FLAT_MID_RATE,MID
2022-03-30,2.35,FLAT_MID_RATE,MID
2022-03-31,2.32,FLAT_MID_RATE,MID
2022-04-01,2.39,FLAT_MID_RATE,MID
2022-04-04,2.42,FLAT_MID_RATE,MID
2022-04-05,2.54,FLAT_MID_RATE,MID
2022-04-06,2.61,FLAT_MID_RATE,MID
2022-04-07,2.66,FLAT_MID_RATE,MID
2022-04-08,2.72,FLAT_MID_RATE,MID
2022-04-11,2.79,FLAT_MID_RATE,MID
2022-04-12,2.72,FLAT_MID_RATE,MID
2022-04-13,2.7,FLAT_MID_RATE,MID
2022-04-14,2.83,FLAT_MID_RATE,MID
2022-04-18,2.85,FLAT_MID_RATE,MID
2022-04-19,2.93,FLAT_MID_RATE,MID
2022-04-20,2.85,FLAT_MID_RATE,MID
2022-04-21,2.9,FLAT_MID_RATE,MID
2022-04-22,2.9,FLAT_MID_RATE,MID
2022-04-25,2.81,FLAT_MID_RATE,MID
2022-04-26,2.77,FLAT_MID_RATE,MID
2022-04-27,2.82,FLAT_MID_RATE,MID
2022-04-28,2.85,FLAT_MID_RATE,MID
2022-04-29,2.89,FLAT_MID_RATE,MID
2022-05-02,2.99,FLAT_MID_RATE,MID
2022-05-03,2.97,FLAT_MID_RATE,MID
2022-05-04,2.93,FLAT_MID_RATE,MID
2022-05-05,3.05,FLAT_MID_RATE,MID
2022-05-06,3.12,FLAT_MID_RATE,MID
2022-05-09,3.05,FLAT_MID_RATE,MID
2022-05-10,2.99,FLAT_MID_RATE,MID
2022-05-11,2.91,FLAT_MID_RATE,MID
2022-05-12,2.84,FLAT_MID_RATE,MID
2022-05-13,2.93,FLAT_MID_RATE,MID
2022-05-16,2.88,FLAT_MID_RATE,MID
2022-05-17,2.98,FLAT_MID_RATE,MID
2022-05-18,2.89,FLAT_MID_RATE,MID
2022-05-19,2.84,FLAT_MID_RATE,MID
2022-05-20,2.78,FLAT_MID_RATE,MID
2022-05-23,2.86,FLAT_MID_RATE,MID
2022-05-24,2.76,FLAT_MID_RATE,MID
2022-05-25,2.75,FLAT_MID_RATE,MID
2022-05-26,2.75,FLAT_MID_RATE,MID
2022-05-27,2.74,FLAT_MID_RATE,MID
2022-05-31,2.85,FLAT_MID_RATE,MID
2022-06-01,2.94,FLAT_MID_RATE,MID
2022-06-02,2.92,FLAT_MID_RATE,MID
2022-06-03,2.96,FLAT_MID_RATE,MID
2022-06-06,3.04,FLAT_MID_RATE,MID
2022-06-07,2.98,FLAT_MID_RATE,MID
2022-06-08,3.03,FLAT_MID_RATE,MID
2022-06-09,3.04,FLAT_MID_RATE,MID
2022-06-10,3.15,FLAT_MID_RATE,MID
2022-06-13,3.43,FLAT_MID_RATE,MID
2022-06-14,3.49,FLAT_MID_RATE,MID
2022-06-15,3.33,FLAT_MID_RATE,MID
2022-06-16,3.28,FLAT_MID_RATE,MID
2022-06-17,3.25,FLAT_MID_RATE,MID
2022-06-21,3.31,FLAT_MID_RATE,MID
2022-06-22,3.16,FLAT_MID_RATE,MID
2022-06-23,3.09,FLAT_MID_RATE,MID
2022-06-24,3.13,FLAT_MID_RATE,MID
2022-06-27,3.2,FLAT_MID_RATE,MID
2022-06-28,3.2,FLAT_MID_RATE,MID
2022-06-29,3.1,FLAT_MID_RATE,MID
2022-06-30,2.98,FLAT_MID_RATE,MID
2022-07-01,2.88,FLAT_MID_RATE,MID
2022-07-05,2.82,FLAT_MID_RATE,MID
2022-07-06,2.93,FLAT_MID_RATE,MID
2022-07-07,3.01,FLAT_MID_RATE,MID
2022-07-08,3.09,FLAT_MID_RATE,MID
2022-07-11,2.99,FLAT_MID_RATE,MID
2022-07-12,2.96,FLAT_MID_RATE,MID
2022-07-13,2.91,FLAT_MID_RATE,MID
2024-11-01,4.37,FLAT_HIGH_RATE,HIGH
2024-11-04,4.31,FLAT_HIGH_RATE,HIGH
2024-11-05,4.26,FLAT_HIGH_RATE,HIGH
2024-11-06,4.42,FLAT_HIGH_RATE,HIGH
2024-11-07,4.31,FLAT_HIGH_RATE,HIGH
2024-11-08,4.3,FLAT_HIGH_RATE,HIGH
2024-11-11,4.3,FLAT_HIGH_RATE,HIGH
2024-11-12,4.43,FLAT_HIGH_RATE,HIGH
2024-11-13,4.44,FLAT_HIGH_RATE,HIGH
2024-11-14,4.43,FLAT_HIGH_RATE,HIGH
2024-11-15,4.43,FLAT_HIGH_RATE,HIGH
2024-11-18,4.42,FLAT_HIGH_RATE,HIGH
2024-11-19,4.39,FLAT_HIGH_RATE,HIGH
2024-11-20,4.41,FLAT_HIGH_RATE,HIGH
2024-11-21,4.43,FLAT_HIGH_RATE,HIGH
2024-11-22,4.41,FLAT_HIGH_RATE,HIGH
2024-11-25,4.27,FLAT_HIGH_RATE,HIGH
2024-12-11,4.26,FLAT_HIGH_RATE,HIGH
2024-12-12,4.32,FLAT_HIGH_RATE,HIGH
2024-12-13,4.4,FLAT_HIGH_RATE,HIGH
2024-12-16,4.39,FLAT_HIGH_RATE,HIGH
2024-12-17,4.4,FLAT_HIGH_RATE,HIGH
2024-12-18,4.5,FLAT_HIGH_RATE,HIGH
2024-12-19,4.57,FLAT_HIGH_RATE,HIGH
2024-12-20,4.52,FLAT_HIGH_RATE,HIGH
2024-12-23,4.59,FLAT_HIGH_RATE,HIGH
2024-12-24,4.59,FLAT_HIGH_RATE,HIGH
2024-12-26,4.58,FLAT_HIGH_RATE,HIGH
2024-12-27,4.62,FLAT_HIGH_RATE,HIGH
2024-12-30,4.55,FLAT_HIGH_RATE,HIGH
2024-12-31,4.58,FLAT_HIGH_RATE,HIGH
2025-01-02,4.57,FLAT_HIGH_RATE,HIGH
2025-01-03,4.6,FLAT_HIGH_RATE,HIGH
2025-01-06,4.62,FLAT_HIGH_RATE,HIGH
2025-01-07,4.67,FLAT_HIGH_RATE,HIGH
2025-01-08,4.67,FLAT_HIGH_RATE,HIGH
2025-01-09,4.68,FLAT_HIGH_RATE,HIGH
2025-01-10,4.77,FLAT_HIGH_RATE,HIGH
2025-01-13,4.79,FLAT_HIGH_RATE,HIGH
2025-01-14,4.78,FLAT_HIGH_RATE,HIGH
2025-01-15,4.66,FLAT_HIGH_RATE,HIGH
2025-01-16,4.61,FLAT_HIGH_RATE,HIGH
2025-01-17,4.61,FLAT_HIGH_RATE,HIGH
2025-01-21,4.57,FLAT_HIGH_RATE,HIGH
2025-01-22,4.6,FLAT_HIGH_RATE,HIGH
2025-01-23,4.65,FLAT_HIGH_RATE,HIGH
2025-01-24,4.63,FLAT_HIGH_RATE,HIGH
2025-01-27,4.53,FLAT_HIGH_RATE,HIGH
2025-01-28,4.55,FLAT_HIGH_RATE,HIGH
2025-01-29,4.55,FLAT_HIGH_RATE,HIGH
2025-01-30,4.52,FLAT_HIGH_RATE,HIGH
2025-01-31,4.58,FLAT_HIGH_RATE,HIGH
2025-02-03,4.54,FLAT_HIGH_RATE,HIGH
2025-02-04,4.52,FLAT_HIGH_RATE,HIGH
2025-02-05,4.43,FLAT_HIGH_RATE,HIGH
2025-02-06,4.45,FLAT_HIGH_RATE,HIGH
2025-02-07,4.49,FLAT_HIGH_RATE,HIGH
2025-02-10,4.51,FLAT_HIGH_RATE,HIGH
2025-02-11,4.54,FLAT_HIGH_RATE,HIGH
2025-02-12,4.62,FLAT_HIGH_RATE,HIGH
2025-02-13,4.52,FLAT_HIGH_RATE,HIGH
2025-02-14,4.47,FLAT_HIGH_RATE,HIGH
2025-02-18,4.55,FLAT_HIGH_RATE,HIGH
2025-02-19,4.53,FLAT_HIGH_RATE,HIGH
2025-02-20,4.5,FLAT_HIGH_RATE,HIGH
2025-02-21,4.42,FLAT_HIGH_RATE,HIGH
2025-02-24,4.4,FLAT_HIGH_RATE,HIGH
2025-02-25,4.3,FLAT_HIGH_RATE,HIGH
2025-02-26,4.25,FLAT_HIGH_RATE,HIGH
2025-02-27,4.29,FLAT_HIGH_RATE,HIGH
2025-02-28,4.24,FLAT_HIGH_RATE,HIGH
2025-03-03,4.16,FLAT_HIGH_RATE,HIGH
2025-03-04,4.22,FLAT_HIGH_RATE,HIGH
2025-03-05,4.28,FLAT_HIGH_RATE,HIGH
2025-03-06,4.29,FLAT_HIGH_RATE,HIGH
2025-03-07,4.32,FLAT_HIGH_RATE,HIGH
2025-03-10,4.22,FLAT_HIGH_RATE,HIGH
2025-03-11,4.28,FLAT_HIGH_RATE,HIGH
2025-03-12,4.32,FLAT_HIGH_RATE,HIGH
2025-03-13,4.27,FLAT_HIGH_RATE,HIGH
2025-03-14,4.31,FLAT_HIGH_RATE,HIGH
2025-03-17,4.31,FLAT_HIGH_RATE,HIGH
2025-03-18,4.29,FLAT_HIGH_RATE,HIGH
2025-03-19,4.25,FLAT_HIGH_RATE,HIGH
2025-03-20,4.24,FLAT_HIGH_RATE,HIGH
2025-03-21,4.25,FLAT_HIGH_RATE,HIGH
2025-03-24,4.34,FLAT_HIGH_RATE,HIGH
2025-03-25,4.31,FLAT_HIGH_RATE,HIGH
2025-03-26,4.35,FLAT_HIGH_RATE,HIGH
2025-03-27,4.38,FLAT_HIGH_RATE,HIGH
2025-03-28,4.27,FLAT_HIGH_RATE,HIGH
2025-03-31,4.23,FLAT_HIGH_RATE,HIGH
2025-04-01,4.17,FLAT_HIGH_RATE,HIGH
2025-04-02,4.2,FLAT_HIGH_RATE,HIGH
2025-04-03,4.06,FLAT_HIGH_RATE,HIGH
2025-04-04,4.01,FLAT_HIGH_RATE,HIGH
2025-04-07,4.15,FLAT_HIGH_RATE,HIGH
2025-04-08,4.26,FLAT_HIGH_RATE,HIGH
2025-04-09,4.34,FLAT_HIGH_RATE,HIGH
2025-04-10,4.4,FLAT_HIGH_RATE,HIGH
2025-04-11,4.48,FLAT_HIGH_RATE,HIGH
2025-04-14,4.38,FLAT_HIGH_RATE,HIGH
2025-04-15,4.35,FLAT_HIGH_RATE,HIGH
2025-04-16,4.29,FLAT_HIGH_RATE,HIGH
2025-04-17,4.34,FLAT_HIGH_RATE,HIGH
2025-04-21,4.42,FLAT_HIGH_RATE,HIGH
2025-04-22,4.41,FLAT_HIGH_RATE,HIGH
2025-04-23,4.4,FLAT_HIGH_RATE,HIGH
2025-04-24,4.32,FLAT_HIGH_RATE,HIGH
2025-04-25,4.29,FLAT_HIGH_RATE,HIGH
2025-04-28,4.23,FLAT_HIGH_RATE,HIGH
2025-04-29,4.19,FLAT_HIGH_RATE,HIGH
2025-04-30,4.17,FLAT_HIGH_RATE,HIGH
2025-05-01,4.25,FLAT_HIGH_RATE,HIGH
2025-05-02,4.33,FLAT_HIGH_RATE,HIGH
2025-05-05,4.36,FLAT_HIGH_RATE,HIGH
2025-05-06,4.3,FLAT_HIGH_RATE,HIGH
2025-05-07,4.26,FLAT_HIGH_RATE,HIGH
2025-05-08,4.37,FLAT_HIGH_RATE,HIGH
2025-05-09,4.37,FLAT_HIGH_RATE,HIGH
2025-05-12,4.45,FLAT_HIGH_RATE,HIGH
2025-05-13,4.49,FLAT_HIGH_RATE,HIGH
2025-05-14,4.53,FLAT_HIGH_RATE,HIGH
2025-05-15,4.45,FLAT_HIGH_RATE,HIGH
2025-05-16,4.43,FLAT_HIGH_RATE,HIGH
2025-05-19,4.46,FLAT_HIGH_RATE,HIGH
2025-05-20,4.48,FLAT_HIGH_RATE,HIGH
2025-05-21,4.58,FLAT_HIGH_RATE,HIGH
2025-05-22,4.54,FLAT_HIGH_RATE,HIGH
2025-05-23,4.51,FLAT_HIGH_RATE,HIGH
2025-05-27,4.43,FLAT_HIGH_RATE,HIGH
2025-05-28,4.47,FLAT_HIGH_RATE,HIGH
2025-05-29,4.43,FLAT_HIGH_RATE,HIGH
2025-05-30,4.41,FLAT_HIGH_RATE,HIGH
2025-06-02,4.46,FLAT_HIGH_RATE,HIGH
2025-06-03,4.46,FLAT_HIGH_RATE,HIGH
2025-06-04,4.37,FLAT_HIGH_RATE,HIGH
2025-06-05,4.4,FLAT_HIGH_RATE,HIGH
2025-06-06,4.51,FLAT_HIGH_RATE,HIGH
2025-06-09,4.49,FLAT_HIGH_RATE,HIGH
2025-06-10,4.47,FLAT_HIGH_RATE,HIGH
2025-06-11,4.41,FLAT_HIGH_RATE,HIGH
2025-06-12,4.36,FLAT_HIGH_RATE,HIGH
2025-06-13,4.41,FLAT_HIGH_RATE,HIGH
2025-06-16,4.46,FLAT_HIGH_RATE,HIGH
2025-06-17,4.39,FLAT_HIGH_RATE,HIGH
2025-06-18,4.38,FLAT_HIGH_RATE,HIGH
2025-06-20,4.38,FLAT_HIGH_RATE,HIGH
2025-06-23,4.34,FLAT_HIGH_RATE,HIGH
2025-06-24,4.3,FLAT_HIGH_RATE,HIGH
2025-06-25,4.29,FLAT_HIGH_RATE,HIGH
2025-06-26,4.26,FLAT_HIGH_RATE,HIGH
2025-06-27,4.29,FLAT_HIGH_RATE,HIGH
2025-06-30,4.24,FLAT_HIGH_RATE,HIGH
2025-07-01,4.26,FLAT_HIGH_RATE,HIGH
2025-07-02,4.3,FLAT_HIGH_RATE,HIGH
2025-07-03,4.35,FLAT_HIGH_RATE,HIGH
2025-07-07,4.4,FLAT_HIGH_RATE,HIGH
2025-07-08,4.42,FLAT_HIGH_RATE,HIGH
2025-07-09,4.34,FLAT_HIGH_RATE,HIGH
2025-07-10,4.35,FLAT_HIGH_RATE,HIGH
2025-07-11,4.43,FLAT_HIGH_RATE,HIGH
2025-07-14,4.43,FLAT_HIGH_RATE,HIGH
2025-07-15,4.5,FLAT_HIGH_RATE,HIGH
2025-07-16,4.46,FLAT_HIGH_RATE,HIGH
2025-07-17,4.47,FLAT_HIGH_RATE,HIGH
2025-07-18,4.44,FLAT_HIGH_RATE,HIGH
2025-07-21,4.38,FLAT_HIGH_RATE,HIGH
2025-07-22,4.35,FLAT_HIGH_RATE,HIGH
2025-07-23,4.4,FLAT_HIGH_RATE,HIGH
2025-07-24,4.43,FLAT_HIGH_RATE,HIGH
2025-07-25,4.4,FLAT_HIGH_RATE,HIGH
2025-07-28,4.42,FLAT_HIGH_RATE,HIGH
2025-07-29,4.34,FLAT_HIGH_RATE,HIGH
2025-07-30,4.38,FLAT_HIGH_RATE,HIGH
2025-07-31,4.37,FLAT_HIGH_RATE,HIGH
2025-08-01,4.23,FLAT_HIGH_RATE,HIGH
2025-08-04,4.22,FLAT_HIGH_RATE,HIGH
2025-08-05,4.22,FLAT_HIGH_RATE,HIGH
2025-08-06,4.22,FLAT_HIGH_RATE,HIGH
2025-08-07,4.23,FLAT_HIGH_RATE,HIGH
2025-08-08,4.27,FLAT_HIGH_RATE,HIGH
2025-08-11,4.27,FLAT_HIGH_RATE,HIGH
2025-08-12,4.29,FLAT_HIGH_RATE,HIGH
2025-08-13,4.24,FLAT_HIGH_RATE,HIGH
2025-08-14,4.29,FLAT_HIGH_RATE,HIGH
2025-08-15,4.33,FLAT_HIGH_RATE,HIGH
2025-08-18,4.34,FLAT_HIGH_RATE,HIGH
2025-08-19,4.3,FLAT_HIGH_RATE,HIGH
2025-08-20,4.29,FLAT_HIGH_RATE,HIGH
2025-08-21,4.33,FLAT_HIGH_RATE,HIGH
2025-08-22,4.26,FLAT_HIGH_RATE,HIGH
2025-08-25,4.28,FLAT_HIGH_RATE,HIGH
2025-08-26,4.26,FLAT_HIGH_RATE,HIGH
2025-08-27,4.24,FLAT_HIGH_RATE,HIGH
2025-08-28,4.22,FLAT_HIGH_RATE,HIGH
2025-08-29,4.23,FLAT_HIGH_RATE,HIGH
2025-09-02,4.28,FLAT_HIGH_RATE,HIGH
2025-09-03,4.22,FLAT_HIGH_RATE,HIGH
2025-09-04,4.17,FLAT_HIGH_RATE,HIGH
2025-09-05,4.1,FLAT_HIGH_RATE,HIGH
2025-09-08,4.05,FLAT_HIGH_RATE,HIGH
2025-09-09,4.08,FLAT_HIGH_RATE,HIGH
2025-09-10,4.04,FLAT_HIGH_RATE,HIGH
2025-09-11,4.01,FLAT_HIGH_RATE,HIGH
2025-09-12,4.06,FLAT_HIGH_RATE,HIGH
2025-09-15,4.05,FLAT_HIGH_RATE,HIGH
2025-09-16,4.04,FLAT_HIGH_RATE,HIGH
2025-09-17,4.06,FLAT_HIGH_RATE,HIGH
2025-09-18,4.11,FLAT_HIGH_RATE,HIGH
2025-09-19,4.14,FLAT_HIGH_RATE,HIGH
2025-09-22,4.15,FLAT_HIGH_RATE,HIGH
2025-09-23,4.12,FLAT_HIGH_RATE,HIGH
2025-09-24,4.16,FLAT_HIGH_RATE,HIGH
2025-09-25,4.18,FLAT_HIGH_RATE,HIGH
2025-09-26,4.2,FLAT_HIGH_RATE,HIGH
2025-09-29,4.15,FLAT_HIGH_RATE,HIGH
2025-09-30,4.16,FLAT_HIGH_RATE,HIGH
2025-10-01,4.12,FLAT_HIGH_RATE,HIGH
2025-10-02,4.1,FLAT_HIGH_RATE,HIGH
2025-10-03,4.13,FLAT_HIGH_RATE,HIGH
2025-10-06,4.18,FLAT_HIGH_RATE,HIGH
2025-10-07,4.14,FLAT_HIGH_RATE,HIGH
2025-10-08,4.13,FLAT_HIGH_RATE,HIGH
2025-10-09,4.14,FLAT_HIGH_RATE,HIGH
2025-10-10,4.05,FLAT_HIGH_RATE,HIGH
2025-10-13,4.05,FLAT_HIGH_RATE,HIGH
2025-10-14,4.03,FLAT_HIGH_RATE,HIGH
2025-10-15,4.05,FLAT_HIGH_RATE,HIGH
2025-10-16,3.99,FLAT_HIGH_RATE,HIGH
2025-10-17,4.02,FLAT_HIGH_RATE,HIGH
2025-10-20,4.0,FLAT_HIGH_RATE,HIGH
2025-10-21,3.98,FLAT_HIGH_RATE,HIGH
2025-10-22,3.97,FLAT_HIGH_RATE,HIGH
2025-10-23,4.01,FLAT_HIGH_RATE,HIGH
2025-10-24,4.02,FLAT_HIGH_RATE,HIGH
2025-10-27,4.01,FLAT_HIGH_RATE,HIGH
2025-10-28,3.99,FLAT_HIGH_RATE,HIGH
2025-10-29,4.08,FLAT_HIGH_RATE,HIGH
2025-10-30,4.11,FLAT_HIGH_RATE,HIGH
2025-10-31,4.11,FLAT_HIGH_RATE,HIGH
2025-11-03,4.13,FLAT_HIGH_RATE,HIGH
2025-11-04,4.1,FLAT_HIGH_RATE,HIGH
2025-11-05,4.17,FLAT_HIGH_RATE,HIGH
2025-11-06,4.11,FLAT_HIGH_RATE,HIGH
2025-11-07,4.11,FLAT_HIGH_RATE,HIGH
2025-11-10,4.13,FLAT_HIGH_RATE,HIGH
2025-11-11,4.13,FLAT_HIGH_RATE,HIGH
2025-11-12,4.08,FLAT_HIGH_RATE,HIGH
2025-11-13,4.11,FLAT_HIGH_RATE,HIGH
2025-11-14,4.14,FLAT_HIGH_RATE,HIGH
2025-11-17,4.13,FLAT_HIGH_RATE,HIGH
2025-11-18,4.12,FLAT_HIGH_RATE,HIGH
2025-11-19,4.13,FLAT_HIGH_RATE,HIGH
2025-11-20,4.1,FLAT_HIGH_RATE,HIGH
2025-11-21,4.06,FLAT_HIGH_RATE,HIGH
2025-11-24,4.04,FLAT_HIGH_RATE,HIGH
2025-11-25,4.01,FLAT_HIGH_RATE,HIGH
2025-11-26,4.0,FLAT_HIGH_RATE,HIGH
2025-11-28,4.02,FLAT_HIGH_RATE,HIGH
2025-12-01,4.09,FLAT_HIGH_RATE,HIGH
2025-12-02,4.09,FLAT_HIGH_RATE,HIGH
2025-12-03,4.06,FLAT_HIGH_RATE,HIGH
2025-12-04,4.11,FLAT_HIGH_RATE,HIGH
2025-12-05,4.14,FLAT_HIGH_RATE,HIGH
2025-12-08,4.17,FLAT_HIGH_RATE,HIGH
2025-12-09,4.18,FLAT_HIGH_RATE,HIGH
2025-12-10,4.13,FLAT_HIGH_RATE,HIGH
2025-12-11,4.14,FLAT_HIGH_RATE,HIGH
2025-12-12,4.19,FLAT_HIGH_RATE,HIGH
2025-12-15,4.18,FLAT_HIGH_RATE,HIGH
2025-12-16,4.15,FLAT_HIGH_RATE,HIGH
2025-12-17,4.16,FLAT_HIGH_RATE,HIGH
2025-12-18,4.12,FLAT_HIGH_RATE,HIGH
2025-12-19,4.16,FLAT_HIGH_RATE,HIGH
2025-12-22,4.17,FLAT_HIGH_RATE,HIGH
2025-12-23,4.18,FLAT_HIGH_RATE,HIGH
2025-12-24,4.15,FLAT_HIGH_RATE,HIGH
2025-12-26,4.14,FLAT_HIGH_RATE,HIGH
2025-12-29,4.12,FLAT_HIGH_RATE,HIGH
2025-12-30,4.14,FLAT_HIGH_RATE,HIGH
2025-12-31,4.18,FLAT_HIGH_RATE,HIGH
2026-01-02,4.19,FLAT_HIGH_RATE,HIGH
2026-01-05,4.17,FLAT_HIGH_RATE,HIGH
2026-01-06,4.18,FLAT_HIGH_RATE,HIGH
2026-01-07,4.15,FLAT_HIGH_RATE,HIGH
2026-01-08,4.19,FLAT_HIGH_RATE,HIGH
2026-01-09,4.18,FLAT_HIGH_RATE,HIGH
2026-01-12,4.19,FLAT_HIGH_RATE,HIGH
2026-01-13,4.18,FLAT_HIGH_RATE,HIGH
2026-01-14,4.15,FLAT_HIGH_RATE,HIGH
2026-01-15,4.17,FLAT_HIGH_RATE,HIGH
2026-01-16,4.24,FLAT_HIGH_RATE,HIGH
2026-01-20,4.3,FLAT_HIGH_RATE,HIGH
2026-01-21,4.26,FLAT_HIGH_RATE,HIGH
2026-01-22,4.26,FLAT_HIGH_RATE,HIGH
2026-01-23,4.24,FLAT_HIGH_RATE,HIGH
2026-01-26,4.22,FLAT_HIGH_RATE,HIGH
2026-01-27,4.24,FLAT_HIGH_RATE,HIGH
2026-01-28,4.26,FLAT_HIGH_RATE,HIGH
2026-01-29,4.24,FLAT_HIGH_RATE,HIGH
2026-01-30,4.26,FLAT_HIGH_RATE,HIGH
2026-02-02,4.29,FLAT_HIGH_RATE,HIGH
2026-02-03,4.28,FLAT_HIGH_RATE,HIGH
2026-02-04,4.29,FLAT_HIGH_RATE,HIGH
2026-02-05,4.21,FLAT_HIGH_RATE,HIGH
2026-02-06,4.22,FLAT_HIGH_RATE,HIGH
2026-02-09,4.22,FLAT_HIGH_RATE,HIGH
2026-02-10,4.16,FLAT_HIGH_RATE,HIGH
2026-02-11,4.18,FLAT_HIGH_RATE,HIGH
2026-02-12,4.09,FLAT_HIGH_RATE,HIGH
2026-02-13,4.04,FLAT_HIGH_RATE,HIGH
2026-02-17,4.05,FLAT_HIGH_RATE,HIGH
2026-02-18,4.09,FLAT_HIGH_RATE,HIGH
2026-02-19,4.08,FLAT_HIGH_RATE,HIGH
2026-02-20,4.08,FLAT_HIGH_RATE,HIGH
2026-02-23,4.03,FLAT_HIGH_RATE,HIGH
2026-02-24,4.04,FLAT_HIGH_RATE,HIGH
2026-02-25,4.05,FLAT_HIGH_RATE,HIGH
2026-02-26,4.02,FLAT_HIGH_RATE,HIGH
2026-02-27,3.97,FLAT_HIGH_RATE,HIGH
2026-03-02,4.05,FLAT_HIGH_RATE,HIGH
2026-03-03,4.06,FLAT_HIGH_RATE,HIGH
2026-03-04,4.09,FLAT_HIGH_RATE,HIGH
2026-03-05,4.13,FLAT_HIGH_RATE,HIGH
2026-03-06,4.15,FLAT_HIGH_RATE,HIGH
2026-03-09,4.12,FLAT_HIGH_RATE,HIGH
2026-03-10,4.15,FLAT_HIGH_RATE,HIGH
2026-03-11,4.21,FLAT_HIGH_RATE,HIGH
2026-03-12,4.27,FLAT_HIGH_RATE,HIGH
2026-03-13,4.28,FLAT_HIGH_RATE,HIGH
2026-03-16,4.23,FLAT_HIGH_RATE,HIGH
2026-03-17,4.2,FLAT_HIGH_RATE,HIGH
2026-03-18,4.26,FLAT_HIGH_RATE,HIGH
2026-03-19,4.25,FLAT_HIGH_RATE,HIGH
2026-03-20,4.39,FLAT_HIGH_RATE,HIGH
2026-03-23,4.34,FLAT_HIGH_RATE,HIGH
2026-03-24,4.39,FLAT_HIGH_RATE,HIGH
2026-03-25,4.33,FLAT_HIGH_RATE,HIGH
2026-03-26,4.42,FLAT_HIGH_RATE,HIGH
2026-03-27,4.44,FLAT_HIGH_RATE,HIGH
2026-03-30,4.35,FLAT_HIGH_RATE,HIGH
2026-03-31,4.3,FLAT_HIGH_RATE,HIGH
2026-04-01,4.33,FLAT_HIGH_RATE,HIGH
2026-04-02,4.31,FLAT_HIGH_RATE,HIGH
2026-04-06,4.34,FLAT_HIGH_RATE,HIGH
2026-04-07,4.33,FLAT_HIGH_RATE,HIGH
2026-04-08,4.29,FLAT_HIGH_RATE,HIGH
2026-04-09,4.29,FLAT_HIGH_RATE,HIGH
2026-04-10,4.31,FLAT_HIGH_RATE,HIGH
2026-04-13,4.3,FLAT_HIGH_RATE,HIGH
2026-04-14,4.26,FLAT_HIGH_RATE,HIGH
2026-04-15,4.29,FLAT_HIGH_RATE,HIGH
2026-04-16,4.32,FLAT_HIGH_RATE,HIGH
2026-04-17,4.26,FLAT_HIGH_RATE,HIGH
2026-04-20,4.26,FLAT_HIGH_RATE,HIGH
2026-04-21,4.3,FLAT_HIGH_RATE,HIGH
2026-04-22,4.3,FLAT_HIGH_RATE,HIGH
2026-04-23,4.34,FLAT_HIGH_RATE,HIGH
2026-04-24,4.31,FLAT_HIGH_RATE,HIGH
